,ECG
11232,-0.0579833984375
11233,-0.056610107421875
11234,-0.055694580078125
11235,-0.0555419921875
11236,-0.05523681640625
11237,-0.0555419921875
11238,-0.055389404296875
11239,-0.055389404296875
11240,-0.054779052734375
11241,-0.053863525390625
11242,-0.05340576171875
11243,-0.05279541015625
11244,-0.052947998046875
11245,-0.052947998046875
11246,-0.052642822265625
11247,-0.05279541015625
11248,-0.0531005859375
11249,-0.052337646484375
11250,-0.05157470703125
11251,-0.0506591796875
11252,-0.0506591796875
11253,-0.050506591796875
11254,-0.0506591796875
11255,-0.0506591796875
11256,-0.050201416015625
11257,-0.049285888671875
11258,-0.04852294921875
11259,-0.04852294921875
11260,-0.0482177734375
11261,-0.048065185546875
11262,-0.04791259765625
11263,-0.0482177734375
11264,-0.04791259765625
11265,-0.04791259765625
11266,-0.04791259765625
11267,-0.047454833984375
11268,-0.0469970703125
11269,-0.045928955078125
11270,-0.0457763671875
11271,-0.04547119140625
11272,-0.045623779296875
11273,-0.045623779296875
11274,-0.04547119140625
11275,-0.0457763671875
11276,-0.0457763671875
11277,-0.045928955078125
11278,-0.04547119140625
11279,-0.04547119140625
11280,-0.04547119140625
11281,-0.045623779296875
11282,-0.045013427734375
11283,-0.04425048828125
11284,-0.043182373046875
11285,-0.043182373046875
11286,-0.0433349609375
11287,-0.043182373046875
11288,-0.04302978515625
11289,-0.04302978515625
11290,-0.04302978515625
11291,-0.042724609375
11292,-0.04180908203125
11293,-0.041351318359375
11294,-0.0408935546875
11295,-0.0408935546875
11296,-0.040283203125
11297,-0.040740966796875
11298,-0.0408935546875
11299,-0.04058837890625
11300,-0.040740966796875
11301,-0.04058837890625
11302,-0.03936767578125
11303,-0.038604736328125
11304,-0.0384521484375
11305,-0.037994384765625
11306,-0.038299560546875
11307,-0.03814697265625
11308,-0.0384521484375
11309,-0.038299560546875
11310,-0.0384521484375
11311,-0.0372314453125
11312,-0.036163330078125
11313,-0.0360107421875
11314,-0.035858154296875
11315,-0.035400390625
11316,-0.035858154296875
11317,-0.035858154296875
11318,-0.03570556640625
11319,-0.03570556640625
11320,-0.03570556640625
11321,-0.035247802734375
11322,-0.034332275390625
11323,-0.03387451171875
11324,-0.03326416015625
11325,-0.033416748046875
11326,-0.033416748046875
11327,-0.033416748046875
11328,-0.03326416015625
11329,-0.0335693359375
11330,-0.0335693359375
11331,-0.032958984375
11332,-0.03204345703125
11333,-0.03143310546875
11334,-0.030975341796875
11335,-0.030975341796875
11336,-0.0311279296875
11337,-0.030975341796875
11338,-0.03082275390625
11339,-0.030670166015625
11340,-0.03082275390625
11341,-0.03082275390625
11342,-0.030975341796875
11343,-0.030975341796875
11344,-0.030670166015625
11345,-0.030975341796875
11346,-0.03082275390625
11347,-0.029449462890625
11348,-0.028839111328125
11349,-0.0286865234375
11350,-0.0286865234375
11351,-0.028533935546875
11352,-0.028533935546875
11353,-0.0286865234375
11354,-0.028533935546875
11355,-0.028076171875
11356,-0.028228759765625
11357,-0.02777099609375
11358,-0.02716064453125
11359,-0.026397705078125
11360,-0.0262451171875
11361,-0.02593994140625
11362,-0.0262451171875
11363,-0.02593994140625
11364,-0.026092529296875
11365,-0.02593994140625
11366,-0.02593994140625
11367,-0.02593994140625
11368,-0.02593994140625
11369,-0.025634765625
11370,-0.02471923828125
11371,-0.02349853515625
11372,-0.023651123046875
11373,-0.023345947265625
11374,-0.023345947265625
11375,-0.023651123046875
11376,-0.02349853515625
11377,-0.02349853515625
11378,-0.0238037109375
11379,-0.023651123046875
11380,-0.023651123046875
11381,-0.023651123046875
11382,-0.023651123046875
11383,-0.023956298828125
11384,-0.02349853515625
11385,-0.023345947265625
11386,-0.0238037109375
11387,-0.02349853515625
11388,-0.023651123046875
11389,-0.022125244140625
11390,-0.02166748046875
11391,-0.02105712890625
11392,-0.021209716796875
11393,-0.0213623046875
11394,-0.021209716796875
11395,-0.02105712890625
11396,-0.021209716796875
11397,-0.0213623046875
11398,-0.0213623046875
11399,-0.021209716796875
11400,-0.021209716796875
11401,-0.02105712890625
11402,-0.0213623046875
11403,-0.02105712890625
11404,-0.021209716796875
11405,-0.0213623046875
11406,-0.02105712890625
11407,-0.01953125
11408,-0.01922607421875
11409,-0.0189208984375
11410,-0.018768310546875
11411,-0.018768310546875
11412,-0.01861572265625
11413,-0.01861572265625
11414,-0.0189208984375
11415,-0.01861572265625
11416,-0.01861572265625
11417,-0.01861572265625
11418,-0.0189208984375
11419,-0.01861572265625
11420,-0.01861572265625
11421,-0.01861572265625
11422,-0.01861572265625
11423,-0.01861572265625
11424,-0.018310546875
11425,-0.01861572265625
11426,-0.0189208984375
11427,-0.018463134765625
11428,-0.01861572265625
11429,-0.0189208984375
11430,-0.01861572265625
11431,-0.0189208984375
11432,-0.018463134765625
11433,-0.0189208984375
11434,-0.0189208984375
11435,-0.018768310546875
11436,-0.018768310546875
11437,-0.018768310546875
11438,-0.01861572265625
11439,-0.018768310546875
11440,-0.018768310546875
11441,-0.018768310546875
11442,-0.018768310546875
11443,-0.01861572265625
11444,-0.018463134765625
11445,-0.018463134765625
11446,-0.018768310546875
11447,-0.018463134765625
11448,-0.018768310546875
11449,-0.01861572265625
11450,-0.01861572265625
11451,-0.018768310546875
11452,-0.018768310546875
11453,-0.018463134765625
11454,-0.0189208984375
11455,-0.018768310546875
11456,-0.0189208984375
11457,-0.018768310546875
11458,-0.01739501953125
11459,-0.016937255859375
11460,-0.0164794921875
11461,-0.01617431640625
11462,-0.016326904296875
11463,-0.015869140625
11464,-0.0164794921875
11465,-0.016326904296875
11466,-0.01617431640625
11467,-0.01617431640625
11468,-0.016326904296875
11469,-0.0164794921875
11470,-0.016326904296875
11471,-0.016326904296875
11472,-0.0164794921875
11473,-0.016326904296875
11474,-0.0164794921875
11475,-0.016326904296875
11476,-0.0164794921875
11477,-0.016326904296875
11478,-0.01617431640625
11479,-0.016326904296875
11480,-0.016326904296875
11481,-0.01617431640625
11482,-0.016326904296875
11483,-0.016326904296875
11484,-0.016326904296875
11485,-0.01617431640625
11486,-0.016021728515625
11487,-0.01617431640625
11488,-0.016632080078125
11489,-0.015869140625
11490,-0.016326904296875
11491,-0.016021728515625
11492,-0.01617431640625
11493,-0.016021728515625
11494,-0.01617431640625
11495,-0.016326904296875
11496,-0.016326904296875
11497,-0.01617431640625
11498,-0.016021728515625
11499,-0.01617431640625
11500,-0.0164794921875
11501,-0.0164794921875
11502,-0.016326904296875
11503,-0.016021728515625
11504,-0.0164794921875
11505,-0.016021728515625
11506,-0.0164794921875
11507,-0.0164794921875
11508,-0.01617431640625
11509,-0.016021728515625
11510,-0.01617431640625
11511,-0.016021728515625
11512,-0.0164794921875
11513,-0.016021728515625
11514,-0.01617431640625
11515,-0.01617431640625
11516,-0.016021728515625
11517,-0.016326904296875
11518,-0.016632080078125
11519,-0.01617431640625
11520,-0.01617431640625
11521,-0.016021728515625
11522,-0.015869140625
11523,-0.016632080078125
11524,-0.0164794921875
11525,-0.0164794921875
11526,-0.01617431640625
11527,-0.015869140625
11528,-0.0164794921875
11529,-0.01617431640625
11530,-0.0164794921875
11531,-0.0164794921875
11532,-0.0164794921875
11533,-0.016326904296875
11534,-0.016326904296875
11535,-0.016326904296875
11536,-0.016326904296875
11537,-0.015869140625
11538,-0.0164794921875
11539,-0.01617431640625
11540,-0.016326904296875
11541,-0.016021728515625
11542,-0.016021728515625
11543,-0.01617431640625
11544,-0.016326904296875
11545,-0.016326904296875
11546,-0.016326904296875
11547,-0.01617431640625
11548,-0.016326904296875
11549,-0.01617431640625
11550,-0.01617431640625
11551,-0.01617431640625
11552,-0.0164794921875
11553,-0.0164794921875
11554,-0.016326904296875
11555,-0.016326904296875
11556,-0.0164794921875
11557,-0.016326904296875
11558,-0.016326904296875
11559,-0.016326904296875
11560,-0.01617431640625
11561,-0.0164794921875
11562,-0.016326904296875
11563,-0.0164794921875
11564,-0.016326904296875
11565,-0.01617431640625
11566,-0.0164794921875
11567,-0.016326904296875
11568,-0.016326904296875
11569,-0.01617431640625
11570,-0.015869140625
11571,-0.0146484375
11572,-0.0140380859375
11573,-0.01373291015625
11574,-0.01373291015625
11575,-0.013885498046875
11576,-0.013885498046875
11577,-0.013885498046875
11578,-0.013885498046875
11579,-0.014190673828125
11580,-0.013580322265625
11581,-0.013885498046875
11582,-0.013885498046875
11583,-0.013885498046875
11584,-0.013885498046875
11585,-0.01312255859375
11586,-0.012359619140625
11587,-0.011444091796875
11588,-0.011444091796875
11589,-0.011444091796875
11590,-0.010986328125
11591,-0.0115966796875
11592,-0.01129150390625
11593,-0.01129150390625
11594,-0.011444091796875
11595,-0.011444091796875
11596,-0.01129150390625
11597,-0.011444091796875
11598,-0.01129150390625
11599,-0.01129150390625
11600,-0.0115966796875
11601,-0.010986328125
11602,-0.011138916015625
11603,-0.01129150390625
11604,-0.011138916015625
11605,-0.011444091796875
11606,-0.01129150390625
11607,-0.01129150390625
11608,-0.011138916015625
11609,-0.011444091796875
11610,-0.0115966796875
11611,-0.011444091796875
11612,-0.011138916015625
11613,-0.01129150390625
11614,-0.011444091796875
11615,-0.01129150390625
11616,-0.01129150390625
11617,-0.0115966796875
11618,-0.011444091796875
11619,-0.011444091796875
11620,-0.01129150390625
11621,-0.01190185546875
11622,-0.012664794921875
11623,-0.013885498046875
11624,-0.013580322265625
11625,-0.013885498046875
11626,-0.013885498046875
11627,-0.013885498046875
11628,-0.01373291015625
11629,-0.014190673828125
11630,-0.01373291015625
11631,-0.013885498046875
11632,-0.013580322265625
11633,-0.01373291015625
11634,-0.01373291015625
11635,-0.01373291015625
11636,-0.01373291015625
11637,-0.0140380859375
11638,-0.01373291015625
11639,-0.01373291015625
11640,-0.01373291015625
11641,-0.01373291015625
11642,-0.013580322265625
11643,-0.01373291015625
11644,-0.013427734375
11645,-0.013885498046875
11646,-0.013427734375
11647,-0.0140380859375
11648,-0.01373291015625
11649,-0.01373291015625
11650,-0.01373291015625
11651,-0.013427734375
11652,-0.0140380859375
11653,-0.01373291015625
11654,-0.01373291015625
11655,-0.013885498046875
11656,-0.013885498046875
11657,-0.012969970703125
11658,-0.012359619140625
11659,-0.01190185546875
11660,-0.0115966796875
11661,-0.011444091796875
11662,-0.011444091796875
11663,-0.011138916015625
11664,-0.011138916015625
11665,-0.01129150390625
11666,-0.01129150390625
11667,-0.011444091796875
11668,-0.01129150390625
11669,-0.010986328125
11670,-0.011138916015625
11671,-0.011444091796875
11672,-0.01129150390625
11673,-0.011444091796875
11674,-0.011444091796875
11675,-0.01129150390625
11676,-0.011444091796875
11677,-0.01129150390625
11678,-0.01129150390625
11679,-0.011444091796875
11680,-0.009765625
11681,-0.009613037109375
11682,-0.009002685546875
11683,-0.009002685546875
11684,-0.00885009765625
11685,-0.00885009765625
11686,-0.0091552734375
11687,-0.0091552734375
11688,-0.00885009765625
11689,-0.00885009765625
11690,-0.00885009765625
11691,-0.008544921875
11692,-0.00885009765625
11693,-0.009002685546875
11694,-0.009002685546875
11695,-0.0091552734375
11696,-0.00885009765625
11697,-0.009002685546875
11698,-0.00885009765625
11699,-0.00885009765625
11700,-0.008544921875
11701,-0.00885009765625
11702,-0.009002685546875
11703,-0.009002685546875
11704,-0.00885009765625
11705,-0.009002685546875
11706,-0.009002685546875
11707,-0.008697509765625
11708,-0.009002685546875
11709,-0.008544921875
11710,-0.00885009765625
11711,-0.0091552734375
11712,-0.00885009765625
11713,-0.00885009765625
11714,-0.008697509765625
11715,-0.008697509765625
11716,-0.009002685546875
11717,-0.009002685546875
11718,-0.00885009765625
11719,-0.009002685546875
11720,-0.00885009765625
11721,-0.009002685546875
11722,-0.0091552734375
11723,-0.009002685546875
11724,-0.009002685546875
11725,-0.00885009765625
11726,-0.009002685546875
11727,-0.008544921875
11728,-0.009002685546875
11729,-0.00885009765625
11730,-0.009002685546875
11731,-0.0091552734375
11732,-0.009002685546875
11733,-0.0091552734375
11734,-0.0091552734375
11735,-0.008392333984375
11736,-0.007476806640625
11737,-0.006561279296875
11738,-0.006256103515625
11739,-0.006561279296875
11740,-0.00640869140625
11741,-0.006256103515625
11742,-0.00640869140625
11743,-0.0067138671875
11744,-0.0067138671875
11745,-0.006256103515625
11746,-0.00640869140625
11747,-0.006561279296875
11748,-0.006561279296875
11749,-0.006561279296875
11750,-0.00640869140625
11751,-0.006561279296875
11752,-0.0067138671875
11753,-0.005645751953125
11754,-0.00518798828125
11755,-0.004425048828125
11756,-0.004119873046875
11757,-0.00396728515625
11758,-0.00396728515625
11759,-0.004119873046875
11760,-0.00396728515625
11761,-0.004119873046875
11762,-0.003509521484375
11763,-0.004119873046875
11764,-0.004119873046875
11765,-0.00396728515625
11766,-0.003814697265625
11767,-0.004119873046875
11768,-0.003509521484375
11769,-0.0030517578125
11770,-0.001678466796875
11771,-0.001678466796875
11772,-0.0018310546875
11773,-0.001678466796875
11774,-0.00152587890625
11775,-0.001678466796875
11776,-0.0018310546875
11777,-0.00152587890625
11778,-0.0018310546875
11779,-0.00152587890625
11780,-0.0018310546875
11781,-0.001373291015625
11782,-0.001373291015625
11783,-0.00152587890625
11784,-0.001220703125
11785,-0.00152587890625
11786,-0.00152587890625
11787,-0.001678466796875
11788,-0.001373291015625
11789,-0.00152587890625
11790,-0.00152587890625
11791,-0.001373291015625
11792,-0.001373291015625
11793,-0.00152587890625
11794,-0.0018310546875
11795,-0.001220703125
11796,-0.00152587890625
11797,-0.001678466796875
11798,-0.00152587890625
11799,-0.00152587890625
11800,-0.00152587890625
11801,-0.00152587890625
11802,-0.00152587890625
11803,-0.001678466796875
11804,-0.0018310546875
11805,-0.001678466796875
11806,-0.00152587890625
11807,-0.001678466796875
11808,-0.00152587890625
11809,-0.00152587890625
11810,-0.001373291015625
11811,-0.001373291015625
11812,-0.001678466796875
11813,-0.00152587890625
11814,-0.001373291015625
11815,-0.0018310546875
11816,-0.001678466796875
11817,-0.001678466796875
11818,-0.001678466796875
11819,-0.001373291015625
11820,-0.001678466796875
11821,-0.001678466796875
11822,-0.001373291015625
11823,-0.001373291015625
11824,-0.00152587890625
11825,-0.00152587890625
11826,-0.001678466796875
11827,-0.00030517578125
11828,0.00030517578125
11829,0.000457763671875
11830,0.00091552734375
11831,0.00091552734375
11832,0.000762939453125
11833,0.0006103515625
11834,0.0006103515625
11835,0.00091552734375
11836,0.001068115234375
11837,0.000762939453125
11838,0.0006103515625
11839,0.00091552734375
11840,0.00091552734375
11841,0.00091552734375
11842,0.001068115234375
11843,0.00091552734375
11844,0.00091552734375
11845,0.00091552734375
11846,0.000762939453125
11847,0.000762939453125
11848,0.0006103515625
11849,0.001220703125
11850,0.00091552734375
11851,0.001068115234375
11852,0.000762939453125
11853,0.00091552734375
11854,0.000762939453125
11855,0.001068115234375
11856,0.00091552734375
11857,0.002593994140625
11858,0.002593994140625
11859,0.0030517578125
11860,0.003509521484375
11861,0.00335693359375
11862,0.002899169921875
11863,0.003204345703125
11864,0.003204345703125
11865,0.00335693359375
11866,0.0030517578125
11867,0.003204345703125
11868,0.0030517578125
11869,0.00335693359375
11870,0.003204345703125
11871,0.00335693359375
11872,0.00335693359375
11873,0.003509521484375
11874,0.0030517578125
11875,0.00335693359375
11876,0.00335693359375
11877,0.00335693359375
11878,0.002899169921875
11879,0.003204345703125
11880,0.003509521484375
11881,0.003204345703125
11882,0.00335693359375
11883,0.003204345703125
11884,0.003204345703125
11885,0.00335693359375
11886,0.0030517578125
11887,0.00335693359375
11888,0.002899169921875
11889,0.00335693359375
11890,0.00335693359375
11891,0.003662109375
11892,0.003204345703125
11893,0.003509521484375
11894,0.00335693359375
11895,0.003509521484375
11896,0.00335693359375
11897,0.00335693359375
11898,0.003204345703125
11899,0.0030517578125
11900,0.002899169921875
11901,0.003204345703125
11902,0.003204345703125
11903,0.003204345703125
11904,0.00335693359375
11905,0.003204345703125
11906,0.003204345703125
11907,0.00335693359375
11908,0.002899169921875
11909,0.0030517578125
11910,0.003204345703125
11911,0.003814697265625
11912,0.00335693359375
11913,0.003204345703125
11914,0.0030517578125
11915,0.003204345703125
11916,0.003662109375
11917,0.003204345703125
11918,0.00335693359375
11919,0.003509521484375
11920,0.002899169921875
11921,0.00335693359375
11922,0.00335693359375
11923,0.00335693359375
11924,0.003509521484375
11925,0.00335693359375
11926,0.003204345703125
11927,0.003509521484375
11928,0.004425048828125
11929,0.005340576171875
11930,0.006103515625
11931,0.00579833984375
11932,0.0054931640625
11933,0.0054931640625
11934,0.00579833984375
11935,0.005645751953125
11936,0.00579833984375
11937,0.00579833984375
11938,0.005950927734375
11939,0.005950927734375
11940,0.005950927734375
11941,0.00579833984375
11942,0.005950927734375
11943,0.0054931640625
11944,0.00579833984375
11945,0.005950927734375
11946,0.006103515625
11947,0.005950927734375
11948,0.00579833984375
11949,0.00579833984375
11950,0.00579833984375
11951,0.00579833984375
11952,0.00579833984375
11953,0.00579833984375
11954,0.005645751953125
11955,0.006103515625
11956,0.00579833984375
11957,0.005950927734375
11958,0.0054931640625
11959,0.006103515625
11960,0.00640869140625
11961,0.00732421875
11962,0.007781982421875
11963,0.0079345703125
11964,0.00823974609375
11965,0.008392333984375
11966,0.00823974609375
11967,0.00823974609375
11968,0.008087158203125
11969,0.00823974609375
11970,0.0079345703125
11971,0.008392333984375
11972,0.00823974609375
11973,0.00823974609375
11974,0.008087158203125
11975,0.008392333984375
11976,0.008087158203125
11977,0.008087158203125
11978,0.0079345703125
11979,0.00823974609375
11980,0.0079345703125
11981,0.00823974609375
11982,0.00823974609375
11983,0.00823974609375
11984,0.0079345703125
11985,0.007781982421875
11986,0.00823974609375
11987,0.0079345703125
11988,0.00823974609375
11989,0.009613037109375
11990,0.010223388671875
11991,0.010528564453125
11992,0.010833740234375
11993,0.010833740234375
11994,0.010528564453125
11995,0.01068115234375
11996,0.01068115234375
11997,0.010528564453125
11998,0.01068115234375
11999,0.01068115234375
12000,0.010986328125
12001,0.010528564453125
12002,0.01068115234375
12003,0.010528564453125
12004,0.01068115234375
12005,0.0103759765625
12006,0.01068115234375
12007,0.010833740234375
12008,0.01068115234375
12009,0.01068115234375
12010,0.010528564453125
12011,0.010528564453125
12012,0.010528564453125
12013,0.010528564453125
12014,0.010528564453125
12015,0.01068115234375
12016,0.01068115234375
12017,0.010528564453125
12018,0.010528564453125
12019,0.0103759765625
12020,0.010833740234375
12021,0.010986328125
12022,0.010833740234375
12023,0.010528564453125
12024,0.010528564453125
12025,0.01068115234375
12026,0.0103759765625
12027,0.010528564453125
12028,0.01068115234375
12029,0.0103759765625
12030,0.010528564453125
12031,0.010528564453125
12032,0.01068115234375
12033,0.0103759765625
12034,0.01068115234375
12035,0.01068115234375
12036,0.01068115234375
12037,0.010833740234375
12038,0.010528564453125
12039,0.010528564453125
12040,0.010833740234375
12041,0.010528564453125
12042,0.0103759765625
12043,0.010528564453125
12044,0.01068115234375
12045,0.01068115234375
12046,0.01068115234375
12047,0.01068115234375
12048,0.010528564453125
12049,0.01068115234375
12050,0.01068115234375
12051,0.01068115234375
12052,0.01068115234375
12053,0.010833740234375
12054,0.010528564453125
12055,0.010986328125
12056,0.010528564453125
12057,0.010528564453125
12058,0.01068115234375
12059,0.01068115234375
12060,0.010986328125
12061,0.01068115234375
12062,0.01068115234375
12063,0.010528564453125
12064,0.01068115234375
12065,0.010986328125
12066,0.010833740234375
12067,0.010986328125
12068,0.010528564453125
12069,0.01068115234375
12070,0.010528564453125
12071,0.01068115234375
12072,0.010833740234375
12073,0.010833740234375
12074,0.010833740234375
12075,0.01068115234375
12076,0.010833740234375
12077,0.010833740234375
12078,0.01068115234375
12079,0.01068115234375
12080,0.010528564453125
12081,0.01068115234375
12082,0.010528564453125
12083,0.01068115234375
12084,0.010986328125
12085,0.010528564453125
12086,0.01068115234375
12087,0.010833740234375
12088,0.01068115234375
12089,0.01129150390625
12090,0.01220703125
12091,0.012969970703125
12092,0.01312255859375
12093,0.013275146484375
12094,0.01312255859375
12095,0.012969970703125
12096,0.013427734375
12097,0.013275146484375
12098,0.013427734375
12099,0.01312255859375
12100,0.012969970703125
12101,0.0128173828125
12102,0.01312255859375
12103,0.012969970703125
12104,0.012969970703125
12105,0.01312255859375
12106,0.01312255859375
12107,0.013427734375
12108,0.014495849609375
12109,0.0152587890625
12110,0.015411376953125
12111,0.01556396484375
12112,0.01556396484375
12113,0.015869140625
12114,0.01556396484375
12115,0.015411376953125
12116,0.015716552734375
12117,0.015411376953125
12118,0.0152587890625
12119,0.01556396484375
12120,0.015411376953125
12121,0.015869140625
12122,0.015411376953125
12123,0.0152587890625
12124,0.015411376953125
12125,0.015411376953125
12126,0.015411376953125
12127,0.016021728515625
12128,0.015716552734375
12129,0.015869140625
12130,0.01556396484375
12131,0.01556396484375
12132,0.015869140625
12133,0.01556396484375
12134,0.015716552734375
12135,0.01556396484375
12136,0.015411376953125
12137,0.01556396484375
12138,0.01556396484375
12139,0.01556396484375
12140,0.015869140625
12141,0.015411376953125
12142,0.015411376953125
12143,0.015716552734375
12144,0.01556396484375
12145,0.015411376953125
12146,0.015411376953125
12147,0.01556396484375
12148,0.015716552734375
12149,0.015411376953125
12150,0.015411376953125
12151,0.01556396484375
12152,0.01556396484375
12153,0.015411376953125
12154,0.013885498046875
12155,0.013275146484375
12156,0.013275146484375
12157,0.012969970703125
12158,0.01312255859375
12159,0.013580322265625
12160,0.012664794921875
12161,0.013275146484375
12162,0.01312255859375
12163,0.0128173828125
12164,0.01312255859375
12165,0.01251220703125
12166,0.01312255859375
12167,0.0128173828125
12168,0.0128173828125
12169,0.0128173828125
12170,0.01312255859375
12171,0.012969970703125
12172,0.014190673828125
12173,0.014801025390625
12174,0.0152587890625
12175,0.01556396484375
12176,0.0152587890625
12177,0.01556396484375
12178,0.015411376953125
12179,0.01556396484375
12180,0.015716552734375
12181,0.015411376953125
12182,0.01556396484375
12183,0.015411376953125
12184,0.015716552734375
12185,0.0164794921875
12186,0.017242431640625
12187,0.017547607421875
12188,0.017852783203125
12189,0.018157958984375
12190,0.01800537109375
12191,0.017852783203125
12192,0.01800537109375
12193,0.018157958984375
12194,0.01800537109375
12195,0.018310546875
12196,0.01800537109375
12197,0.01861572265625
12198,0.01922607421875
12199,0.020294189453125
12200,0.02044677734375
12201,0.02044677734375
12202,0.02044677734375
12203,0.020294189453125
12204,0.02044677734375
12205,0.02044677734375
12206,0.019989013671875
12207,0.02044677734375
12208,0.020294189453125
12209,0.0201416015625
12210,0.02044677734375
12211,0.02044677734375
12212,0.020294189453125
12213,0.020294189453125
12214,0.0201416015625
12215,0.020294189453125
12216,0.02044677734375
12217,0.020599365234375
12218,0.02105712890625
12219,0.02197265625
12220,0.0225830078125
12221,0.022430419921875
12222,0.022735595703125
12223,0.0225830078125
12224,0.022735595703125
12225,0.022735595703125
12226,0.023193359375
12227,0.022735595703125
12228,0.022735595703125
12229,0.02288818359375
12230,0.02288818359375
12231,0.022735595703125
12232,0.02288818359375
12233,0.02288818359375
12234,0.022735595703125
12235,0.021209716796875
12236,0.020904541015625
12237,0.020599365234375
12238,0.020599365234375
12239,0.020599365234375
12240,0.020294189453125
12241,0.0201416015625
12242,0.020294189453125
12243,0.019989013671875
12244,0.020904541015625
12245,0.020751953125
12246,0.020751953125
12247,0.020599365234375
12248,0.02044677734375
12249,0.020599365234375
12250,0.02044677734375
12251,0.020599365234375
12252,0.020294189453125
12253,0.020751953125
12254,0.0201416015625
12255,0.019989013671875
12256,0.020294189453125
12257,0.020294189453125
12258,0.02044677734375
12259,0.020294189453125
12260,0.02044677734375
12261,0.02044677734375
12262,0.02044677734375
12263,0.02044677734375
12264,0.02044677734375
12265,0.02044677734375
12266,0.020294189453125
12267,0.0201416015625
12268,0.02044677734375
12269,0.020751953125
12270,0.020294189453125
12271,0.020294189453125
12272,0.02044677734375
12273,0.02044677734375
12274,0.02044677734375
12275,0.02044677734375
12276,0.0201416015625
12277,0.0189208984375
12278,0.01861572265625
12279,0.018310546875
12280,0.018157958984375
12281,0.018310546875
12282,0.0177001953125
12283,0.018157958984375
12284,0.017547607421875
12285,0.017852783203125
12286,0.0177001953125
12287,0.01800537109375
12288,0.01800537109375
12289,0.01800537109375
12290,0.01800537109375
12291,0.018157958984375
12292,0.01800537109375
12293,0.01800537109375
12294,0.018157958984375
12295,0.01800537109375
12296,0.017852783203125
12297,0.01800537109375
12298,0.018157958984375
12299,0.018157958984375
12300,0.017852783203125
12301,0.01800537109375
12302,0.01800537109375
12303,0.018157958984375
12304,0.01800537109375
12305,0.018157958984375
12306,0.01800537109375
12307,0.01800537109375
12308,0.017852783203125
12309,0.018157958984375
12310,0.01800537109375
12311,0.017852783203125
12312,0.01800537109375
12313,0.01800537109375
12314,0.017852783203125
12315,0.018310546875
12316,0.01678466796875
12317,0.015869140625
12318,0.015716552734375
12319,0.015411376953125
12320,0.01556396484375
12321,0.0152587890625
12322,0.015716552734375
12323,0.015411376953125
12324,0.015411376953125
12325,0.01556396484375
12326,0.01556396484375
12327,0.015716552734375
12328,0.01556396484375
12329,0.015716552734375
12330,0.015106201171875
12331,0.015716552734375
12332,0.01556396484375
12333,0.015411376953125
12334,0.01556396484375
12335,0.015716552734375
12336,0.015411376953125
12337,0.014190673828125
12338,0.013885498046875
12339,0.013275146484375
12340,0.0128173828125
12341,0.01312255859375
12342,0.01312255859375
12343,0.012969970703125
12344,0.012969970703125
12345,0.01312255859375
12346,0.01312255859375
12347,0.0128173828125
12348,0.012969970703125
12349,0.0128173828125
12350,0.012969970703125
12351,0.01312255859375
12352,0.0128173828125
12353,0.012969970703125
12354,0.01312255859375
12355,0.012664794921875
12356,0.0128173828125
12357,0.012969970703125
12358,0.01312255859375
12359,0.013275146484375
12360,0.012969970703125
12361,0.012969970703125
12362,0.0128173828125
12363,0.01312255859375
12364,0.012969970703125
12365,0.012969970703125
12366,0.0128173828125
12367,0.01312255859375
12368,0.0128173828125
12369,0.01373291015625
12370,0.013427734375
12371,0.013275146484375
12372,0.01312255859375
12373,0.012969970703125
12374,0.012969970703125
12375,0.01312255859375
12376,0.01312255859375
12377,0.013275146484375
12378,0.012969970703125
12379,0.013275146484375
12380,0.01312255859375
12381,0.01312255859375
12382,0.012969970703125
12383,0.01312255859375
12384,0.01312255859375
12385,0.01312255859375
12386,0.012969970703125
12387,0.012969970703125
12388,0.0128173828125
12389,0.0128173828125
12390,0.012664794921875
12391,0.01312255859375
12392,0.01312255859375
12393,0.012969970703125
12394,0.0128173828125
12395,0.012969970703125
12396,0.012969970703125
12397,0.013275146484375
12398,0.012969970703125
12399,0.012969970703125
12400,0.0128173828125
12401,0.012969970703125
12402,0.012969970703125
12403,0.012969970703125
12404,0.013427734375
12405,0.01312255859375
12406,0.01312255859375
12407,0.0128173828125
12408,0.013427734375
12409,0.01312255859375
12410,0.01312255859375
12411,0.012969970703125
12412,0.013427734375
12413,0.01312255859375
12414,0.01312255859375
12415,0.012969970703125
12416,0.012969970703125
12417,0.012969970703125
12418,0.012969970703125
12419,0.012969970703125
12420,0.0128173828125
12421,0.01312255859375
12422,0.01312255859375
12423,0.013275146484375
12424,0.01312255859375
12425,0.013275146484375
12426,0.012664794921875
12427,0.013427734375
12428,0.013275146484375
12429,0.012969970703125
12430,0.013275146484375
12431,0.012969970703125
12432,0.01312255859375
12433,0.013275146484375
12434,0.012969970703125
12435,0.01312255859375
12436,0.012969970703125
12437,0.01312255859375
12438,0.0128173828125
12439,0.01312255859375
12440,0.012969970703125
12441,0.012969970703125
12442,0.0128173828125
12443,0.013275146484375
12444,0.012664794921875
12445,0.013275146484375
12446,0.01312255859375
12447,0.01312255859375
12448,0.0128173828125
12449,0.01312255859375
12450,0.013275146484375
12451,0.013427734375
12452,0.01312255859375
12453,0.0128173828125
12454,0.0128173828125
12455,0.012969970703125
