,ECG
921,-0.026269682871594237
922,-0.025988228307066912
923,-0.0260310026711608
924,-0.024703865761591698
925,-0.02405104762172521
926,-0.023808632756188157
927,-0.023772795310893324
928,-0.0235556583598436
929,-0.022098288037237616
930,-0.021537506843817254
931,-0.021425298295835872
932,-0.02109495673700657
933,-0.021011016020533863
934,-0.021176069671791607
935,-0.019951398142131514
936,-0.018878032687725328
937,-0.01860992056815743
938,-0.018678826408021616
939,-0.018890054465718606
940,-0.018894195332151153
941,-0.018597403616035384
942,-0.018698773117160297
943,-0.01865529281473255
944,-0.018846918996856893
945,-0.01882157595989749
946,-0.018837157869707338
947,-0.018832155069614512
948,-0.018881508383072253
949,-0.018652447711062656
950,-0.018960132914869903
951,-0.018747598880360133
952,-0.01887881200780154
953,-0.018853044636704917
954,-0.018451055490497525
955,-0.019049999785348187
956,-0.018847350307668046
957,-0.018746561959407004
958,-0.018936399366491316
959,-0.01869913474230329
960,-0.0188268736711311
961,-0.01866334151234948
962,-0.018777658266788434
963,-0.01880043893817162
964,-0.018838712565820127
965,-0.018765283222096352
966,-0.017154625333719704
967,-0.016599631352918094
968,-0.016256223153936964
969,-0.016425473268226208
970,-0.01624509383490133
971,-0.01637364366740909
972,-0.01608608134261064
973,-0.016226724203487964
974,-0.01619167743235163
975,-0.016531433638573463
976,-0.016130824664382044
977,-0.016211083672207145
978,-0.016476533211752527
979,-0.01612605631420707
980,-0.014956512397315285
981,-0.013976522863567915
982,-0.013827157377128411
983,-0.013618728975432665
984,-0.013771702595790044
985,-0.01245119293204383
986,-0.011632535090021013
987,-0.011481805653006627
988,-0.011380491289791088
989,-0.011112965710668724
990,-0.01134207021310053
991,-0.01134414667818805
992,-0.010128425885481941
993,-0.009067527103769058
994,-0.009053490981711546
995,-0.008846820034724255
996,-0.008982498357139547
997,-0.009177324761856582
998,-0.010023580825377892
999,-0.010945178250485006
1000,-0.011387217541067293
1001,-0.011446483519543516
1002,-0.011310392513769835
1003,-0.011434220406456443
1004,-0.011261938939123356
1005,-0.011410028304355158
1006,-0.0113557887639735
1007,-0.011624256347685293
1008,-0.01128336937800557
1009,-0.011357707013749661
1010,-0.01153604816058058
1011,-0.011298601324610453
1012,-0.011393750887076093
1013,-0.011259189639843625
1014,-0.011229343532285642
1015,-0.011214436817283742
1016,-0.011406907601725453
1017,-0.011407748691268376
1018,-0.011280981510238344
1019,-0.011319798074023679
1020,-0.01132587276753582
1021,-0.011500439570325958
1022,-0.011518384578566333
1023,-0.011674764688211249
1024,-0.011541977218847501
1025,-0.011404549080128154
1026,-0.011447722796605483
1027,-0.011458599569869308
1028,-0.011498702305156231
1029,-0.011257899442779199
1030,-0.01158042892236161
1031,-0.01134970668361228
1032,-0.011428502201269595
1033,-0.011444283150204774
1034,-0.011176387981006775
1035,-0.011403554226550278
1036,-0.011224630367230514
1037,-0.01144224812835285
1038,-0.011422490210217226
1039,-0.011106263407865247
1040,-0.01133264296146903
1041,-0.011304380279095472
1042,-0.011310967578575873
1043,-0.01136925281086656
1044,-0.011427687313389407
1045,-0.011437387387197793
1046,-0.010158576063890775
1047,-0.009087558587298834
1048,-0.008848225382277964
1049,-0.009133465721540158
1050,-0.008813692707965786
1051,-0.0089734521645379
