hEOG,vEOG
-0.00733458726459867,-0.005426925438620844
-0.00739841763073713,-0.005474194255934865
-0.007436943962994464,-0.005516645934367065
-0.0073871711152595,-0.005455898524296242
-0.007348540258425843,-0.005436196677209134
-0.0073943453411120874,-0.0054754362368623286
-0.007429687640317069,-0.005484829009229892
-0.007354824629058718,-0.005449771284728233
-0.0073273012842285865,-0.005421737083724197
-0.007392671994687945,-0.005480825745963279
-0.007430670142898524,-0.005501559349964605
-0.00735832009937111,-0.005451702254169143
-0.007328153251527893,-0.005436837120783851
-0.007407987239862472,-0.005478394394463232
-0.007437219482381825,-0.005492331546859249
-0.00735781724962972,-0.005454160549578207
-0.00732280033715283,-0.005427964447348523
-0.007388912956030713,-0.005470043662651062
-0.007427404418451,-0.005509074720377778
-0.007352919314239214,-0.00546143164822304
-0.00732653264788598,-0.005426176967928798
-0.007384604489214027,-0.005477804792623154
-0.00744973625596498,-0.005511262417413932
-0.007362425951680417,-0.005463082182904585
-0.007320285551288618,-0.005418033338620793
-0.007387304531817666,-0.005480545420387577
-0.007418378866771173,-0.0054965495089644035
-0.007352785162787653,-0.005448510463120956
-0.0073213402658749965,-0.005425182396532043
-0.007391237780971778,-0.005449900150416554
-0.007426039124533409,-0.005495787234046723
-0.007358152726965705,-0.005455072983796168
-0.0073322526788179195,-0.005425526864996533
-0.007414485169266451,-0.005461628471475486
-0.007422906547012444,-0.005491804676290776
-0.007348758559316861,-0.0054513189798267815
-0.007312433381858487,-0.00542447699636288
-0.007381604429832567,-0.005481827861240658
-0.007418735493785368,-0.005507030459860579
-0.007350705011453185,-0.005462809405506996
-0.007318695226024165,-0.005432569323967568
-0.007386722061706466,-0.005474939571739909
-0.007409024494594522,-0.005486815370198465
-0.007368820914688964,-0.005465048257764009
-0.0073326048351878255,-0.005426235254318851
-0.007404558568042171,-0.005487120752115929
-0.007422988191464394,-0.005499939655070293
-0.007339855953757518,-0.005454526512124316
-0.007318641207065329,-0.005433464753456538
-0.007383561539951233,-0.00547978711363311
-0.00741727720460511,-0.005502706917736603
-0.0073514709680350026,-0.005454949252843568
-0.007321264494857223,-0.00543238706530532
-0.007395247899917404,-0.0054899080569777116
-0.007420291206322601,-0.005514079872287267
-0.007369197292803641,-0.005471165884580565
-0.007331016650708317,-0.0054427938467897456
-0.007384227652209732,-0.005474589847927629
-0.007416121699718372,-0.005507002882031692
-0.007348694078948739,-0.005470550833109869
-0.007317823615817478,-0.005426393370195783
-0.00738467224568168,-0.005481692196118737
-0.007421275757277188,-0.005501812261179618
-0.0073676946577347436,-0.005476740002988193
-0.007331546552470629,-0.005445933680118713
-0.007381267166386548,-0.00548324024760735
-0.007414975418269675,-0.00551317546644391
-0.007345086484111681,-0.005461365119235281
-0.007315538906505369,-0.005442674850677697
-0.007381746269523545,-0.0054572087213440494
-0.00742377373285032,-0.005504097882758217
-0.007353660994905567,-0.005465617688234372
-0.007324960649766812,-0.005427484328217792
-0.007393795656623905,-0.005508939779651824
-0.0074026280414731275,-0.005485796535588402
-0.0073305259856843025,-0.005437052994127075
-0.007304583399298575,-0.005402636092687492
-0.007377974756289019,-0.005432690699577133
-0.007413208144472318,-0.005456416166174212
-0.00733556689459752,-0.0054275597176642225
-0.007314268971813381,-0.005398602556636535
-0.007388701442586696,-0.0054558819469731215
-0.007417250051846711,-0.005481918568425314
-0.007330914456341852,-0.005411452991130822
-0.00730674188122691,-0.0053904779108103085
-0.007370229681571661,-0.005435570139826754
-0.007405299752924355,-0.005467637925520212
-0.007335094222500042,-0.005414636733646441
-0.007310177679407792,-0.005381402469448926
-0.0073778635224051314,-0.005465695221899337
-0.007427035138273491,-0.005481176881636267
-0.0073462335948643554,-0.005446755807986017
-0.007302255218782659,-0.00541243524843371
-0.0073664685113947635,-0.0054537597592283285
-0.007402309316681409,-0.005484021572778209
-0.007332950699865331,-0.005441961776858092
-0.007299855979241768,-0.005414121099284996
-0.007368345703724345,-0.0054606817712774935
-0.0074079522523568175,-0.005485421913610345
-0.007331658450652476,-0.0054331409423666556
-0.007327929552757443,-0.005406657465762499
-0.007388376471259811,-0.005455736403894416
-0.007399818245276892,-0.005474810416995353
-0.00733058262925496,-0.0054293356548277116
-0.007303503972937997,-0.005419690451684013
-0.007372984943209002,-0.0054651210101690955
-0.007401241349294344,-0.005485507886967766
-0.007333660889631663,-0.005424898870935452
-0.007300488220641932,-0.005421803790989473
-0.007371321223847008,-0.005457872390658044
-0.007425150876896939,-0.005498496280469175
-0.007352450671419031,-0.00543358040060774
-0.0073040215566499405,-0.005418239418229157
-0.007377441331943698,-0.005453297294509641
-0.007401276661948861,-0.005485362039473518
-0.007333580264207867,-0.005442285006929663
-0.007292869117742031,-0.005415968794081487
-0.007379612248935276,-0.005448776029991235
-0.007403428370901998,-0.005485319576029838
-0.007338897480006125,-0.005437185326123664
-0.007298025916735135,-0.00541916191108311
-0.007384671719287179,-0.005468313336257599
-0.007407411261552975,-0.005489773317358313
-0.007341470037503949,-0.005446414603835501
-0.0072951618561134905,-0.005412542678792846
-0.007363783273815423,-0.005455299533447887
-0.007396636496857804,-0.005472516351627447
-0.007325638010064032,-0.005430093429048006
-0.007306994765534854,-0.005436779014157087
-0.007376659614818092,-0.005438990240764862
-0.007411008368790525,-0.005480947123963468
-0.007342183383947494,-0.005439277832774169
-0.007307887941543522,-0.005429602210509408
-0.0073702069261199635,-0.005462315521146667
-0.007393184675016808,-0.005478829240498629
-0.007318670892650414,-0.0054315980393801555
-0.007300596943255411,-0.005419709830353333
-0.007370310545615991,-0.005434554203927535
-0.007405234155966434,-0.005474116258263665
-0.007328059682433581,-0.005450771630755638
-0.00730608887426575,-0.005391273432784099
-0.007380824323298118,-0.00546934718839013
-0.007403249333564206,-0.00547435906035858
-0.007325652489468574,-0.005436937126679454
-0.007293225773232239,-0.005400199395565098
-0.007367458454404945,-0.005448896644854565
-0.007394138223824371,-0.005471002420427903
-0.0073301294201733695,-0.005430732532678016
-0.007308825499322165,-0.0054071509059685705
-0.007373655107294844,-0.005451883218244561
-0.007409887535875848,-0.005499500766169428
-0.007349220387549241,-0.005438244097394463
-0.0073028272980070735,-0.005412927512378401
-0.007361258573828983,-0.005447292571799031
-0.007398142878377813,-0.005474904519254045
-0.0073208624227337,-0.005423064593509555
-0.0072956030354731196,-0.005395716640196573
-0.007373083297063043,-0.005439878534861019
-0.007395731469319266,-0.005487136991025136
-0.007322123286510809,-0.005443960229810977
-0.007298865125924662,-0.005423623814967516
-0.007373151504924932,-0.005484513086354746
-0.007402859430948848,-0.005485330511158357
-0.0073300155008682545,-0.005444298293014759
-0.007293243394494358,-0.005420352106196887
-0.007362824507615045,-0.005447515033553244
-0.0073937370168030096,-0.00547536143442024
-0.007320612466876502,-0.005430763905275151
-0.007299190187365941,-0.0054219483158720995
-0.007367409504768668,-0.005457067105089927
-0.007409916660709242,-0.005477212821311774
-0.007317578394955756,-0.005427958566051691
-0.0072850411180625475,-0.005408185563778895
-0.007355125232961471,-0.005448630707096798
-0.007386585731101984,-0.005478190304296731
-0.007324403585757208,-0.005443408962829824
-0.007289505444777384,-0.005408895554778808
-0.007368294725570961,-0.005456306200839513
-0.007396644147544861,-0.005481649177534233
-0.007321851527600103,-0.0054327850819029765
-0.007305523578714645,-0.005426842076165205
-0.007367162122978024,-0.005446301574063746
-0.00739088291155506,-0.00546691388863087
-0.00731798377670565,-0.005423212039093778
-0.0072915898162122465,-0.005388126775897467
-0.007376755450866315,-0.005444964120571845
-0.007393584949456641,-0.005472667847508667
-0.00732918935677811,-0.0054563747040234705
-0.007316037322437976,-0.0054381148709252945
-0.007405060336244235,-0.005478605322270432
-0.007434116368267653,-0.005487220126535444
-0.007353499978735107,-0.00544695348424144
-0.00731697580934136,-0.005418888318351071
-0.007397247957635169,-0.005457657304669621
-0.007425118120117164,-0.005483517400110168
-0.007347189068915986,-0.005435288379293676
-0.007318012023895081,-0.005426103966305666
-0.007387814871231778,-0.00548275881669904
-0.0074254016803333555,-0.005497439189270707
-0.007356765255104679,-0.0054597196282467324
-0.0073210403724154605,-0.005419737324764193
-0.007387967852644306,-0.00546797141858326
-0.007415369429970645,-0.005469614638962635
-0.007339881948340152,-0.005434026978588386
-0.007315798848087507,-0.005436336310704726
-0.007381741955174715,-0.00546931087222615
-0.00740865942099761,-0.005506399246130624
-0.0073477949582115756,-0.0054692469918881485
-0.007323278268944401,-0.005433484648117557
-0.007396874086969972,-0.005479368954239993
-0.007427398777978259,-0.0054997543045912
-0.0073400615761623446,-0.005434199808525776
-0.007313668058152614,-0.005430775524249188
-0.007399547382403849,-0.0054850469940616545
-0.007427357568794841,-0.005486288654238905
-0.007356022952438948,-0.005449876617954236
-0.007334237076486207,-0.005429433478854242
-0.007388640377827301,-0.005484705875074323
-0.007420717299760078,-0.005472665935990082
-0.00735909034172611,-0.005431096674597243
-0.007319903823766781,-0.0054184257179658935
-0.007386177727817354,-0.0054691303468243245
-0.007427938435807817,-0.005495676697196452
-0.007344941161579966,-0.005442603674536177
-0.007320102199855743,-0.005429695998833509
-0.0074033761535585605,-0.00546585305880408
-0.0074201794000525925,-0.005493652619229222
-0.00734990773331257,-0.0054285113076406625
-0.007320497691471864,-0.0054284282284191195
-0.007385605518746347,-0.005462849703233637
-0.0074259800652352465,-0.005514857655692021
-0.0073441111556953355,-0.00543980683819097
-0.007322871831642614,-0.00541889312604748
-0.007390574452706243,-0.005474668609845833
-0.007416981174054937,-0.005503763831831086
-0.007346826314081128,-0.0054418559255687195
-0.007316078277835954,-0.005437290873387919
-0.0073900908690627464,-0.005469841755790942
-0.0074158648763722355,-0.005472081718290819
-0.007354078624352641,-0.0054352024583883924
-0.007328737935089174,-0.005437550343842256
-0.007384066719008867,-0.005471091618767152
-0.007422634922003103,-0.0054971355263475795
-0.00734334137605689,-0.0054453433055509076
-0.007317540917734819,-0.005413544218943712
-0.007383702582551615,-0.005480025750703108
-0.007414416118589506,-0.005494521851900386
-0.007347141446984225,-0.0054243228491655075
-0.007327593254594281,-0.005438082510847605
-0.007386677646933576,-0.005482416204439449
-0.007416722376822689,-0.005495471137719467
-0.007337801648636201,-0.005440223544701963
-0.007317166496219232,-0.005424674906226636
-0.00738697393912972,-0.005472478440358801
-0.0074277377927884445,-0.005495264381155391
-0.007337550077006524,-0.005445783311509149
-0.007317701006450998,-0.005408844928324254
-0.0073767490151867435,-0.005464154668253528
-0.007417809400139628,-0.005498263808556924
-0.007341163632937234,-0.005455341646762383
-0.007313684949198816,-0.005426604593776085
-0.007397786691028425,-0.005473673030216277
-0.007419340695317159,-0.005503815686682415
-0.007352686804992231,-0.005436249071701044
-0.007317491598906373,-0.0054056139472217464
-0.007379924322626717,-0.005456936241709407
-0.007420270699693966,-0.005498373116040221
-0.007344647027493654,-0.005459108742916342
-0.007314889662333624,-0.005437281957724169
-0.007398793791635422,-0.005480358309494605
-0.007406138454920297,-0.00550644030221678
-0.007352806934522525,-0.005443045502627067
-0.007331621143551516,-0.005408634409894809
-0.007389795647094228,-0.005477435246858392
-0.0074226947975090316,-0.0054842766130384
-0.007338411885845822,-0.005447577799982349
-0.007320523124148463,-0.00544349096735708
-0.007385003564576323,-0.005474494969374679
-0.007421345357008989,-0.0055020836565279905
-0.007352131890472544,-0.005437396150805569
-0.007333031618552679,-0.005421723857394527
-0.00739299719176728,-0.0054708839640891975
-0.007412829391903039,-0.005493425658906709
-0.007348005133981909,-0.005452566123278686
-0.0073299044504155355,-0.0054301809090545015
-0.0073956920392520544,-0.005465858441169273
-0.007421012663962292,-0.005507084425006158
-0.007349140887752216,-0.005460142486403551
-0.007325538116201624,-0.005438774736088143
-0.007389868062087371,-0.005463332273425924
-0.007413223022279709,-0.005482776996853032
-0.007343828618254611,-0.005437988140494741
-0.00732459523326544,-0.0054325935803700995
-0.007389535206786806,-0.005471754068863925
-0.007427485533541487,-0.005496425265038675
-0.007359450907823076,-0.00545340660548052
-0.007323061730760453,-0.005432081624770759
-0.007396391331224411,-0.0054723934545975895
-0.007420688923706478,-0.005494154697071687
-0.007347076453726476,-0.005441984252074642
-0.007323982216208867,-0.0054232384921391475
-0.00739042613369989,-0.0054788079450919435
-0.007429633318747652,-0.005492289613818393
-0.007365932175238971,-0.005434218481153663
-0.0073247394061686216,-0.005415312059134055
-0.007378784253344963,-0.005471511734900446
-0.007415526712399481,-0.005508335531761944
-0.0073455693912544764,-0.0054410294907733855
-0.007322170959292849,-0.005419169348651672
-0.007387483382229157,-0.00546263263319566
-0.007420505743342651,-0.005503353707229209
-0.007345744151182175,-0.005436327751066252
-0.007318757412838453,-0.005411494522023086
-0.007407604156716652,-0.0054716316159527925
-0.0074084093166183135,-0.005489936130298046
-0.007339940803913304,-0.005450600416036096
-0.007310368042500859,-0.005440118534909797
-0.007382891182985171,-0.0054705721993568435
-0.007412029642114587,-0.005482898249770122
-0.007340129856723225,-0.005449539773158852
-0.007319777085829189,-0.005426491306962234
-0.007390407988350888,-0.005473921367653789
-0.00742956701954122,-0.00550649550008719
-0.007344118391385316,-0.0054387153749064126
-0.007311229773431142,-0.005438842802553823
-0.0073763404010515985,-0.005469760416498548
-0.007403691156989241,-0.00549517556489072
-0.007347177648630593,-0.005432156963092546
-0.007312269531515875,-0.0054413486471090655
-0.007386874677684228,-0.0054645494853683115
-0.007417641719602888,-0.005504603616015233
-0.0073417186098281885,-0.005440864337588981
-0.007334659323598093,-0.005411131408459343
-0.0073919779202235025,-0.005493973276917382
-0.007400889866625168,-0.005500520228256502
-0.007341077213623732,-0.005448405533859192
-0.007302047111323545,-0.005428191266646577
-0.0073742947007954095,-0.005469994268974837
-0.007402391342196589,-0.005487992669061974
-0.007341765487610153,-0.005440186950708247
-0.007311971234562126,-0.005419770041649278
-0.007390902132830592,-0.005478180556695803
-0.007437482042319029,-0.005500674269009065
-0.007349885670419441,-0.005442826779396389
-0.007306014772188376,-0.005429083321967629
-0.007380335752463826,-0.005474937497784592
-0.007411304965992342,-0.005495985281955607
-0.0073370373386623935,-0.005449843910288694
-0.007313940029734761,-0.005424914173621144
-0.007388093672827585,-0.0054824815620283
-0.007422240253633075,-0.005487696619437797
-0.007342538724087778,-0.005431438126547393
-0.0073202518424813,-0.005421527568471797
-0.007386440465020566,-0.005482280163773069
-0.007411159253082662,-0.005489313587002052
-0.007347373172267126,-0.005448516697867855
-0.007316628661430143,-0.00543010947005657
-0.007394366381722973,-0.005467234531505719
-0.007407113775503903,-0.005490727518647981
-0.007337616256408218,-0.005437571325781346
-0.00732582284850478,-0.0054148051796948276
-0.007400556224662221,-0.005462997521284902
-0.007411485175141627,-0.005479912071803986
-0.007336544170063613,-0.0054286853446748815
-0.0073158290875391,-0.00543389141625633
-0.007377142707401696,-0.005479473938779251
-0.007412834296907654,-0.005490644237547245
-0.007344950227334957,-0.005445128371567725
-0.007314536393632436,-0.0054259172366251185
-0.007389410773773105,-0.0054781415763329455
-0.007421438711665384,-0.005493535160183883
-0.007337548949417394,-0.005436450427728775
-0.007306530866683578,-0.005415128796440425
-0.007373668567610894,-0.0054478971134879735
-0.007395597684077038,-0.005498368544483549
-0.0073342834315376654,-0.005435134044999342
-0.007296379238432174,-0.0054382442110364115
-0.00734827879276871,-0.005481255119441841
-0.007357761042933294,-0.005521239767286465
-0.0072760117916274404,-0.005450324224717441
-0.00724798544082016,-0.005435768293596347
-0.007317391610122377,-0.005480445835036005
-0.00732773215470137,-0.005481116217113926
-0.007263814829682004,-0.005454413467076801
-0.007233892654140048,-0.005435186572593783
-0.0073031613417948275,-0.0054870851812645555
-0.007326749651513722,-0.005489698780841281
-0.007258609346401697,-0.0054507789133302
-0.007236626219691723,-0.00542778676638305
-0.007305698032427165,-0.005494459985484043
-0.007353051732055776,-0.005482884574619933
-0.0072662147571180905,-0.005440214059175982
-0.00723878533894151,-0.005441091629368206
-0.007305543331661934,-0.0054697594629632895
-0.007328273591377195,-0.005493248602059068
-0.007266328353021398,-0.005434490197933912
-0.007234185943555234,-0.005425748702015895
-0.007314011495282305,-0.005481824259104182
-0.0073329885585670124,-0.0055124725735555226
-0.0072769214997166435,-0.005460482285148728
-0.00723441206032412,-0.005431618563511422
-0.0073171097090670035,-0.005481459269930865
-0.007336656659476863,-0.005492483722842059
-0.007261927502648813,-0.005439245123403945
-0.007245176295845714,-0.005440774937016427
-0.007316462144809229,-0.005466377126538476
-0.007338050655964663,-0.005497797377422425
-0.007265750894122933,-0.005446217619004516
-0.0072484289674114265,-0.005441363135134631
-0.007321565083528891,-0.005467044004685543
-0.007347365522665265,-0.005480046327626005
-0.007262530731819017,-0.005435556974999579
-0.0072488607963293915,-0.005423559560544276
-0.007312795617015578,-0.005475420046851894
-0.007325660749637811,-0.005477017412931371
-0.007265724616689949,-0.005465069217868707
-0.007241469460443976,-0.005441574835467359
-0.007307648418941189,-0.005478424184482874
-0.007346424897541021,-0.005496767652819815
-0.007276170493926133,-0.005439578253477074
-0.007236756070014746,-0.005426449189081972
-0.007311337716060826,-0.005482185915593096
-0.0073339538960211295,-0.00548022706316287
-0.007269645517393745,-0.005451884965845502
-0.007235400621159927,-0.005431964071483195
-0.007306243152483122,-0.005476677995086176
-0.007330592985406012,-0.005501235128322528
-0.007276218240105539,-0.0054529264931378095
-0.007241873715963004,-0.005437793036804678
-0.007318715048868815,-0.005471675739711687
-0.0073435285891880935,-0.005492414471373034
-0.007269517461097419,-0.0054512093659827565
-0.007234334017109478,-0.005414854210201201
-0.007316449881819846,-0.005474646786752089
-0.007340603238414321,-0.005488492132489514
-0.007269480843274975,-0.005454459580084374
-0.007248422268712184,-0.005418105074570714
-0.007314428040313546,-0.0054778941685935025
-0.007345822819478783,-0.00547850508127362
-0.007263083666502725,-0.005448613276101242
-0.007236204019671693,-0.005439464659501691
-0.007305949044508071,-0.00548318393350691
-0.007333629639856549,-0.005491976721430043
-0.007265263007489662,-0.005453592989312311
-0.007255467545737436,-0.005439327706704706
-0.007325559234938187,-0.005470020007329505
-0.00733555434191917,-0.005493974021776885
-0.00725815801349011,-0.005459741547212196
-0.0072449002307306,-0.005429008327494342
-0.0073378937441965575,-0.005477893779861558
-0.007346229040095436,-0.005494240351713632
-0.00724729659290932,-0.005447692228537278
-0.007256269140579291,-0.005423000428071923
-0.007333434343206354,-0.00547032637245102
-0.007365447901857465,-0.0054792738606040635
-0.007289217272988599,-0.005444296637038756
-0.007265367844457501,-0.005444901490519751
-0.007342433504989514,-0.005477718502315282
-0.007413757269690673,-0.005491867138490678
-0.007285970604819868,-0.005458037373380573
-0.007317647414761118,-0.005426772455771622
-0.007414297819437388,-0.005486912128336305
-0.0073913663852703555,-0.005488454446832093
-0.007468285130333009,-0.005438521376818222
-0.007486260204897232,-0.005434996976401831
-0.007558171645622845,-0.005491394180821619
-0.007656115076901831,-0.0055036917371149765
-0.007650343198932497,-0.005445254342648963
-0.0076887939298262336,-0.005447452168647878
-0.007838665020638519,-0.00547794610119162
-0.007906872491380841,-0.005487685361591904
-0.007872814044275549,-0.005456504525614832
-0.00787218163093281,-0.005427152609646153
-0.007912367698086002,-0.0054647371849403424
-0.007921067106894279,-0.005517500776082599
-0.007824186895601862,-0.0054628517537479715
-0.007779274050800683,-0.005423794657886195
-0.00782531336144206,-0.005481707939000897
-0.007823782929843252,-0.005500070809341034
-0.0077199607520660055,-0.005460906246653582
-0.007683588912174129,-0.00543251967971988
-0.007722358301129236,-0.005477033152676794
-0.007715567731774226,-0.005497605576339264
-0.007614215673979512,-0.005443686982854455
-0.007575850623192492,-0.005434857908909232
-0.007625600908426403,-0.0054834808120898075
-0.0076273434149609935,-0.00549579067373149
-0.007542877635276171,-0.0054474372599548244
-0.007514204120447521,-0.005418359133640866
-0.007566811161013695,-0.005481433184196385
-0.007569979738012455,-0.005493333939620165
-0.007494570125514024,-0.005434539296636341
-0.00746268114654014,-0.005438101236329368
-0.007521424866578063,-0.005471756589805822
-0.007529170602561922,-0.005491674739951019
-0.007459382675158665,-0.005455876149411603
-0.00743060639193748,-0.005428076967168723
-0.007489618602990248,-0.005469547078509192
-0.007499591113021668,-0.005485338708430178
-0.007414633834810074,-0.00543826028408844
-0.007388157414994809,-0.005416380762460759
-0.007453821164068153,-0.005472726516958733
-0.007487275325013248,-0.00549772550768741
-0.0074075828919550075,-0.005444453226999918
-0.007378331573552972,-0.005426637648829082
-0.007434044972848359,-0.005456933383566633
-0.007457831911355202,-0.00548505978068162
-0.007387480928807356,-0.005441932142030763
-0.007348966977666954,-0.005418600425131087
-0.007420327676328209,-0.005467892724176901
-0.007435175132830109,-0.005493995102193375
-0.00737735766505937,-0.005443488620148153
-0.007345357257172021,-0.005414462446693059
-0.00739906268485386,-0.005453229721021521
-0.007434932548890723,-0.005489615976836992
-0.007356077821096647,-0.005432236789852044
-0.007328786465235398,-0.005412923720543215
-0.007405504987581507,-0.005486914862932017
-0.007427421994438781,-0.005494170631143204
-0.007340981355301112,-0.00544174153571064
-0.007322812471254157,-0.005405674646028806
-0.007390457948432965,-0.005462592324776006
-0.007421359933283731,-0.005503397601234999
-0.007339332331439634,-0.005439625540624241
-0.007306470093131008,-0.0054214152119442536
-0.007391344245875814,-0.005467325819610305
-0.0074134154752615216,-0.005481480546242042
-0.007329351482160621,-0.005429189310288107
-0.007320866017413763,-0.00541960296374567
-0.007388240157358441,-0.005488262080268837
-0.00740532680281426,-0.005494019942782321
-0.007323677404180077,-0.005437479002692741
-0.0073122493755393815,-0.0054188258844712145
-0.007381953948117928,-0.005479012414975955
-0.00738795251588638,-0.005494903528412087
-0.00732807128141095,-0.005424049688640328
-0.007294617677621,-0.005437710547456177
-0.007373923091286012,-0.00547654764867264
-0.007393191059290386,-0.0055017010186443
-0.00733211412742855,-0.005437326819507478
-0.0073055625742542585,-0.005408514701633177
-0.007357539856815978,-0.005468123408475838
-0.007390919346950758,-0.005475084451361928
-0.007316613519506192,-0.0054451122844050735
-0.007289835752068003,-0.005427457449987002
-0.007371645933183003,-0.00547946549097772
-0.007397299988925696,-0.005488197506050316
-0.007312448894205047,-0.005426310341773758
-0.0072946105570469546,-0.005415378838391707
-0.007360161645320297,-0.005452545470544372
-0.007392292665600494,-0.005469267628701539
-0.007308088111455272,-0.005434245921006534
-0.007290372750438042,-0.0054237577084604235
-0.007368234360775337,-0.005465840352014188
-0.007388317691385604,-0.005486427119181683
-0.007312449669979201,-0.00543233424411505
-0.007286886406806073,-0.00540953727462651
-0.007356514211213669,-0.0054682352677479186
-0.00738310759398413,-0.0054918927750499755
-0.0073050730026115425,-0.005430144515840046
-0.00728301588595003,-0.005416428883005799
-0.007358702245221936,-0.005473738417756207
-0.007386892756590535,-0.0054829683008362036
-0.007305375345531643,-0.005432054032729487
-0.007282255208771884,-0.00542292903450953
-0.0073533335034044155,-0.0054640147124117985
-0.007389338539799083,-0.0054788416822493
-0.007303974178717103,-0.005434509765045834
-0.007279311579879099,-0.005424954065488729
-0.007356024730050516,-0.005468960090308564
-0.007374104982957807,-0.005493051203879035
-0.0072932876580109815,-0.005442670266967507
-0.0072854570389181755,-0.0054236849202591395
-0.007353708046961601,-0.005470445020878944
-0.0073807066215957505,-0.005483452174632977
-0.0073079020008860384,-0.0054551478165665275
-0.007278884965146157,-0.005427614038266638
-0.00734895796900603,-0.005458841263108976
-0.007368242712362064,-0.0054827590382034224
-0.007309711233255261,-0.005440286504902364
-0.007277655207431345,-0.005424160579621704
-0.007367018806627828,-0.005462649499008231
-0.007370655295845896,-0.005480895529259322
-0.00730518718408684,-0.0054392509669881905
-0.007288939263050888,-0.005414393669412297
-0.007356201614025064,-0.005466082073754441
-0.007377127778718158,-0.005480449142036919
-0.007313428903778523,-0.005431915408483462
-0.007283591585243357,-0.005419947872664573
-0.007353437338913515,-0.005481870717477514
-0.007374081228676687,-0.005493020425838122
-0.007304950818267184,-0.005428485838364571
-0.007283147360092011,-0.005422847017169129
-0.007357216483116629,-0.005464571358039323
-0.0073751890410489115,-0.0054783797480019185
-0.007305734304213655,-0.005446715988564303
-0.007276836877795516,-0.005403300456150639
-0.007356840144187592,-0.005480615154840677
-0.0073742790598221005,-0.005496769125734777
-0.007300573686196393,-0.005438866845317647
-0.007282107146744332,-0.005409325780803428
-0.007349348263363854,-0.005465112820661632
-0.0073692836804827395,-0.005478248328388467
-0.007301000260765538,-0.005432109859643573
-0.007289522764399808,-0.005442119488152802
-0.007354250917852468,-0.005454747264591261
-0.007370963565529196,-0.0054874757775532305
-0.007299055212616425,-0.005425724122514071
-0.007277953096334303,-0.005412636304940223
-0.007357179987634367,-0.005473519969880401
-0.00736805480634365,-0.005485179430069488
-0.0072957673654382065,-0.005437460371830628
-0.007269586369843754,-0.005418578353178662
-0.007344555678100845,-0.0054644955082081064
-0.0073710383405015505,-0.005482787438116033
-0.007307324324976184,-0.005448363307116781
-0.007277494961388417,-0.005410892420003989
-0.007353345393479086,-0.005463213747307118
-0.0073692392872134575,-0.005495880389130932
-0.007294019161277026,-0.0054370720774444175
-0.007276781173827498,-0.005413659733502457
-0.007353643818334807,-0.005480174383622841
-0.007366871037010233,-0.005505717084482583
-0.007295475729432739,-0.005443269028278497
-0.007281903163386428,-0.005407375406846203
-0.0073380218803417345,-0.005453295228042697
-0.0073629511098889915,-0.005492661118682369
-0.007285010457819128,-0.005447662100677179
-0.007284628857116775,-0.005415826510716225
-0.007356225898724705,-0.005487777351100047
-0.007369349339693196,-0.005491372901198104
-0.007295923929580177,-0.00543911436542846
-0.0072811504835605,-0.005413955660445368
-0.0073479540381792335,-0.005460436538006979
-0.007360113850624464,-0.005494688154764948
-0.007299392346217161,-0.005438264054828105
-0.007281542590881523,-0.005424620204410296
-0.007344189532792166,-0.005448123898245948
-0.007376997183678455,-0.005500294129402087
-0.007306968431419437,-0.005425441470244915
-0.007276255280179136,-0.005429408595037681
-0.007345292608435367,-0.005463765546561912
-0.007369923938128466,-0.005483376927477173
-0.007295387397819717,-0.005446812587579395
-0.007283193938335543,-0.0054202109475308905
-0.0073647415873834094,-0.005469093859003789
-0.0073771384294693465,-0.005487223159190062
-0.007277171307442993,-0.005430684554312486
-0.0072712248230776344,-0.005434113626608087
-0.007345279509100839,-0.005465735116576655
-0.007372190869389818,-0.005487789204013614
-0.007291063238355597,-0.005431200821809026
-0.00728428254595051,-0.00542246772856745
-0.007360665383498113,-0.005466063456308993
-0.007364936893440327,-0.005481078217433478
-0.007288570442335123,-0.005442816485965741
-0.007262137159633904,-0.0054147490413872556
-0.007346672238905187,-0.0054743285531530204
-0.007356645264743246,-0.00548912630615879
-0.0072804997821889,-0.005442968614465968
-0.007289951226732316,-0.005409889699189584
-0.0073458817971803975,-0.0054756540604002256
-0.007350300637747708,-0.0054871822111243074
-0.007283248541287375,-0.00543734872077055
-0.007271508842609101,-0.005430396745730997
-0.007344582941817759,-0.005465250962175517
-0.007369989875474582,-0.005488524093196163
-0.00729935429414017,-0.005429261475561136
-0.007262647725056578,-0.005404818761102367
-0.00734279869484601,-0.005474423057305747
-0.007356841854745112,-0.005487205575530529
-0.007287748150882646,-0.0054312654176865375
-0.0072654455493538,-0.005427228223549118
-0.007338975437057366,-0.005475410061581161
-0.007355620035971459,-0.00547875413339217
-0.007286436859970305,-0.0054374415513312535
-0.00727887105497094,-0.005412280723212357
-0.0073386520951403056,-0.005480956953694697
-0.007370103812481789,-0.005491179497732519
-0.007299970476108778,-0.005442507584894928
-0.007283239104286144,-0.005420804954662855
-0.007332480794050554,-0.0054690374230043914
-0.007350079286949527,-0.005468085253354349
-0.007296587619187738,-0.005446377612271382
-0.007263029958736243,-0.005417141099625416
-0.007336761338274767,-0.005476502993722323
-0.0073654567487368445,-0.005484147933777074
-0.007305340447533986,-0.00542478416067344
-0.0072875498669434085,-0.005409086385953101
-0.007350369633795699,-0.0054506166143973534
