ECG,RSP,EDA,PhotoSensor
0.179138184,5.795898438,9.106446058,0
0.171813965,5.781860352,9.107971936,0
0.142059326,5.766906738,9.106446058,0
0.078887939,5.753479004,9.109497815,0
-0.007324219,5.739440918,9.107971936,0
-0.089416504,5.725097656,9.11712721,0
-0.157165527,5.712585449,9.120178968,0
-0.199432373,5.698547363,9.11712721,0
-0.218963623,5.683898926,9.121704847,0
-0.220794678,5.669250488,9.11712721,0
-0.212097168,5.654602051,9.118653089,0
-0.197753906,5.639648438,9.121704847,0
-0.18081665,5.625610352,9.11712721,0
-0.163574219,5.615844727,9.118653089,0
-0.143890381,5.600280762,9.11712721,0
-0.126800537,5.586547852,9.123230726,0
-0.108184814,5.576477051,9.120178968,0
-0.093383789,5.562438965,9.120178968,0
-0.079803467,5.551757813,9.121704847,0
-0.067596436,5.539245605,9.118653089,0
-0.057983398,5.52734375,9.120178968,0
-0.050506592,5.517578125,9.11712721,0
-0.045928955,5.508117676,9.118653089,0
-0.040435791,5.498046875,9.115601331,0
-0.03616333,5.488891602,9.11712721,0
-0.028381348,5.481872559,9.118653089,0
-0.025787354,5.474243164,9.120178968,0
-0.02532959,5.463562012,9.11712721,0
-0.023651123,5.459594727,9.118653089,0
-0.022888184,5.449523926,9.118653089,0
-0.018768311,5.444335938,9.120178968,0
-0.016479492,5.440063477,9.118653089,0
-0.013885498,5.429992676,9.120178968,0
-0.013427734,5.425109863,9.118653089,0
-0.011291504,5.420227051,9.118653089,0
-0.01159668,5.415344238,9.121704847,0
-0.00869751,5.410766602,9.120178968,0
-0.006561279,5.410766602,9.118653089,0
-0.006561279,5.405273438,9.120178968,0
-0.004272461,5.400695801,9.11712721,0
-0.004119873,5.39855957,9.118653089,0
-0.001678467,5.395202637,9.121704847,0
0.003356934,5.390625,9.11712721,0
0.004119873,5.390319824,9.11712721,0
0.008087158,5.390625,9.120178968,0
0.008239746,5.385742188,9.118653089,0
0.010375977,5.386657715,9.118653089,0
0.010681152,5.386962891,9.118653089,0
0.00793457,5.381164551,9.118653089,0
0.012969971,5.381469727,9.11712721,0
0.012817383,5.380859375,9.118653089,0
0.022888184,5.381164551,9.118653089,0
0.04989624,5.381469727,9.120178968,0
0.070800781,5.382080078,9.118653089,0
0.056915283,5.376586914,9.11712721,0
0.068969727,5.37689209,9.118653089,0
0.03692627,5.375671387,9.11712721,0
-0.001220703,5.376586914,9.118653089,0
-0.013580322,5.376586914,9.118653089,0
-0.009155273,5.376281738,9.118653089,0
-0.011444092,5.375671387,9.11712721,0
-0.022277832,5.375976563,9.118653089,0
-0.023651123,5.376281738,9.120178968,0
-0.018615723,5.375976563,9.118653089,0
-0.015869141,5.381469727,9.120178968,0
-0.008850098,5.381164551,9.123230726,0
-0.004119873,5.381469727,9.121704847,0
-0.001678467,5.380859375,9.120178968,0
-0.02166748,5.381469727,9.120178968,0
-0.081634521,5.381469727,9.118653089,0
-0.034179688,5.381774902,9.118653089,0
0.268707275,5.381469727,9.120178968,0
0.998687744,5.381469727,9.118653089,0
0.852050781,5.380859375,9.118653089,0
0.071258545,5.380859375,9.120178968,0
-0.396881104,5.381469727,9.11712721,0
-0.423583984,5.381469727,9.11712721,0
-0.260772705,5.381164551,9.120178968,0
-0.137329102,5.386047363,9.118653089,0
-0.093231201,5.386352539,9.120178968,0
-0.07019043,5.386047363,9.118653089,0
-0.055389404,5.381469727,9.120178968,0
-0.042419434,5.380859375,9.120178968,0
-0.031738281,5.381469727,9.120178968,0
-0.018615723,5.381774902,9.11712721,0
-0.006713867,5.381469727,9.11712721,0
0.001068115,5.381469727,9.118653089,0
0.010223389,5.381469727,9.120178968,0
0.020294189,5.381469727,9.118653089,0
0.030059814,5.381469727,9.118653089,0
0.039825439,5.376281738,9.118653089,0
0.049743652,5.377197266,9.118653089,0
0.062408447,5.371704102,9.11712721,0
0.078735352,5.366210938,9.107971936,0
0.098114014,5.362243652,9.106446058,0
0.121154785,5.3515625,9.109497815,0
0.142211914,5.341796875,9.106446058,0
0.156860352,5.331726074,9.109497815,0
0.164489746,5.322570801,9.104920179,0
0.169219971,5.309448242,9.107971936,0
0.157470703,5.298156738,9.107971936,0
0.107727051,5.284423828,9.106446058,0
0.032043457,5.274353027,9.107971936,0
-0.052185059,5.25970459,9.1033943,0
-0.124359131,5.244750977,9.106446058,0
-0.17364502,5.229492188,9.106446058,0
-0.201568604,5.215759277,9.104920179,0
-0.211639404,5.200805664,9.106446058,0
-0.207061768,5.186462402,9.104920179,0
-0.194854736,5.172729492,9.104920179,0
-0.180511475,5.157470703,9.109497815,0
-0.162200928,5.144348145,9.104920179,0
-0.141601563,5.131835938,9.107971936,0
-0.124053955,5.117492676,9.109497815,0
-0.108184814,5.104675293,9.106446058,0
-0.092163086,5.093383789,9.107971936,0
-0.08026123,5.079345703,9.107971936,0
-0.069122314,5.069885254,9.111023694,0
-0.057830811,5.060119629,9.109497815,0
-0.05065918,5.050354004,9.109497815,0
-0.048217773,5.037841797,9.107971936,0
-0.039672852,5.028381348,9.107971936,0
-0.035705566,5.021057129,9.106446058,0
-0.03112793,5.010986328,9.104920179,0
-0.026092529,5.001525879,9.106446058,0
-0.023498535,4.996643066,9.109497815,0
-0.021209717,4.986877441,9.114075452,0
-0.023803711,4.981689453,9.104920179,0
-0.020141602,4.97253418,9.107971936,0
-0.018768311,4.967346191,9.107971936,0
-0.016784668,4.962463379,9.1033943,0
-0.016479492,4.957275391,9.106446058,0
-0.016174316,4.95300293,9.107971936,0
-0.015411377,4.947509766,9.106446058,0
-0.011138916,4.948120117,9.104920179,0
-0.009155273,4.942321777,9.106446058,0
-0.008850098,4.940490723,9.106446058,0
-0.004119873,4.938354492,9.106446058,0
-0.004119873,4.938354492,9.104920179,0
0.000762939,4.933166504,9.104920179,0
0.003509521,4.933166504,9.106446058,0
0.003509521,4.93347168,9.109497815,0
0.006103516,4.932861328,9.107971936,0
0.008087158,4.93347168,9.106446058,0
0.010681152,4.927978516,9.106446058,0
0.010528564,4.927978516,9.107971936,0
0.010528564,4.928283691,9.109497815,0
0.013122559,4.933166504,9.107971936,0
0.010528564,4.932861328,9.107971936,0
0.010681152,4.933166504,9.107971936,0
0.021362305,4.933166504,9.107971936,0
0.03616333,4.933166504,9.107971936,0
0.061798096,4.933166504,9.107971936,0
0.056915283,4.933166504,9.094239026,0
0.063476563,4.93347168,9.094239026,0
0.056304932,4.935302734,9.092713147,0
0.007781982,4.938049316,9.097290784,0
-0.01739502,4.938049316,9.094239026,0
-0.013580322,4.937744141,9.095764905,0
-0.009002686,4.937744141,9.094239026,0
-0.018310547,4.938049316,9.094239026,0
-0.026092529,4.939575195,9.094239026,0
-0.025024414,4.942626953,9.095764905,0
-0.021209717,4.942626953,9.095764905,0
-0.011749268,4.942932129,9.094239026,0
-0.008850098,4.942321777,9.094239026,0
-0.006561279,4.94354248,9.094239026,0
-0.007629395,4.945373535,9.091187269,0
-0.055847168,4.948120117,9.095764905,0
-0.087127686,4.947509766,9.095764905,0
0.039520264,4.947814941,9.095764905,0
0.552215576,4.94720459,9.092713147,0
1.120758057,4.948120117,9.097290784,0
0.500640869,4.949951172,9.091187269,0
-0.174407959,4.953308105,9.094239026,0
-0.442657471,4.951782227,9.094239026,0
-0.373382568,4.952087402,9.094239026,0
-0.202484131,4.952697754,9.092713147,0
-0.115661621,4.952392578,9.091187269,0
-0.082550049,4.952087402,9.091187269,0
-0.061035156,4.952392578,9.094239026,0
-0.046386719,4.956970215,9.092713147,0
-0.036010742,4.956665039,9.095764905,0
-0.026092529,4.957275391,9.097290784,0
-0.01663208,4.957580566,9.094239026,0
-0.009002686,4.956970215,9.094239026,0
0.000610352,4.957580566,9.094239026,0
0.010681152,4.957275391,9.092713147,0
0.020751953,4.956970215,9.095764905,0
0.02822876,4.957580566,9.092713147,0
0.037689209,4.957580566,9.095764905,0
0.04699707,4.956970215,9.095764905,0
0.062255859,4.957885742,9.094239026,0
0.078887939,4.957275391,9.095764905,0
0.09979248,4.957885742,9.094239026,0
0.124359131,4.952087402,9.091187269,0
0.145111084,4.952392578,9.094239026,0
0.158538818,4.947509766,9.08966139,0
0.166015625,4.947509766,9.085083753,0
0.166320801,4.942626953,9.083557874,0
0.140533447,4.937438965,9.078980237,0
0.084991455,4.934387207,9.082031995,0
-0.001373291,4.929504395,9.080506116,0
-0.081329346,4.922790527,9.080506116,0
-0.142822266,4.917602539,9.078980237,0
-0.180053711,4.904785156,9.083557874,0
-0.199432373,4.893798828,9.083557874,0
-0.200195313,4.880371094,9.080506116,0
-0.190734863,4.868469238,9.083557874,0
-0.177764893,4.85168457,9.078980237,0
-0.160827637,4.83581543,9.078980237,0
-0.145874023,4.820861816,9.080506116,0
-0.130767822,4.802856445,9.082031995,0
-0.11505127,4.786987305,9.083557874,0
-0.107269287,4.76776123,9.082031995,0
-0.082244873,4.75189209,9.082031995,0
-0.0730896,4.733276367,9.083557874,0
-0.064697266,4.718017578,9.082031995,0
-0.057678223,4.69909668,9.082031995,0
-0.048217773,4.684143066,9.080506116,0
-0.040588379,4.666137695,9.085083753,0
-0.035705566,4.649658203,9.082031995,0
-0.030975342,4.63470459,9.085083753,0
-0.028076172,4.62097168,9.080506116,0
-0.028533936,4.605712891,9.082031995,0
-0.025939941,4.591064453,9.082031995,0
-0.021209717,4.577331543,9.078980237,0
-0.018920898,4.566955566,9.082031995,0
-0.018615723,4.55291748,9.085083753,0
-0.014190674,4.54284668,9.082031995,0
-0.011291504,4.531555176,9.082031995,0
-0.011444092,4.519958496,9.083557874,0
-0.00869751,4.510192871,9.078980237,0
-0.004425049,4.502563477,9.083557874,0
-0.006561279,4.494018555,9.082031995,0
-0.001831055,4.483642578,9.083557874,0
0.001068115,4.479980469,9.078980237,0
0.000762939,4.469299316,9.083557874,0
0.003204346,4.46472168,9.086609632,0
0.005493164,4.459533691,9.083557874,0
0.008544922,4.455871582,9.069824964,0
0.008087158,4.449768066,9.071350843,0
0.008087158,4.44519043,9.071350843,0
0.008239746,4.440002441,9.068299085,0
0.010681152,4.440002441,9.068299085,0
0.010681152,4.435119629,9.069824964,0
0.012664795,4.434814453,9.069824964,0
0.012359619,4.430541992,9.066773206,0
0.016021729,4.430541992,9.068299085,0
0.025787354,4.426269531,9.069824964,0
0.051727295,4.42565918,9.071350843,0
0.054931641,4.426269531,9.069824964,0
0.046844482,4.425964355,9.071350843,0
0.058898926,4.42565918,9.068299085,0
0.021057129,4.42565918,9.069824964,0
-0.012969971,4.425354004,9.069824964,0
-0.018615723,4.42565918,9.068299085,0
-0.011444092,4.425354004,9.071350843,0
-0.017700195,4.430236816,9.071350843,0
-0.025939941,4.430541992,9.068299085,0
-0.028533936,4.431152344,9.069824964,0
-0.021209717,4.430541992,9.069824964,0
-0.016479492,4.435424805,9.072876722,0
-0.009002686,4.435424805,9.071350843,0
-0.003509521,4.436035156,9.069824964,0
-0.001831055,4.440612793,9.071350843,0
-0.034790039,4.440612793,9.068299085,0
-0.084686279,4.443969727,9.069824964,0
-0.017242432,4.44519043,9.071350843,0
0.381469727,4.444885254,9.069824964,0
1.101989746,4.450683594,9.068299085,0
0.679016113,4.450073242,9.068299085,0
-0.038452148,4.454345703,9.072876722,0
-0.416107178,4.454956055,9.068299085,0
-0.406494141,4.454650879,9.069824964,0
-0.240478516,4.460449219,9.069824964,0
-0.131530762,4.459533691,9.068299085,0
-0.092926025,4.464111328,9.066773206,0
-0.069580078,4.46472168,9.069824964,0
-0.051269531,4.464111328,9.069824964,0
-0.038146973,4.469299316,9.071350843,0
-0.028381348,4.469604492,9.066773206,0
-0.016479492,4.469604492,9.057617933,0
-0.006561279,4.469909668,9.057617933,0
-0.001220703,4.474487305,9.059143811,0
0.010681152,4.473876953,9.054566175,0
0.018157959,4.475097656,9.057617933,0
0.029907227,4.475097656,9.057617933,0
0.037536621,4.474182129,9.056092054,0
0.048980713,4.474182129,9.059143811,0
0.061950684,4.473571777,9.059143811,0
0.081787109,4.474182129,9.059143811,0
0.101470947,4.474182129,9.057617933,0
0.123138428,4.469604492,9.057617933,0
0.141601563,4.469604492,9.06066969,0
0.159606934,4.46472168,9.06066969,0
0.169677734,4.460754395,9.056092054,0
0.171508789,4.459533691,9.057617933,0
0.153045654,4.454650879,9.059143811,0
0.098419189,4.449768066,9.056092054,0
0.021057129,4.445495605,9.057617933,0
-0.065002441,4.440307617,9.057617933,0
-0.130767822,4.430847168,9.057617933,0
-0.172729492,4.425964355,9.057617933,0
-0.194549561,4.420471191,9.056092054,0
-0.199890137,4.415588379,9.053040296,0
-0.193023682,4.411315918,9.056092054,0
-0.179595947,4.40246582,9.056092054,0
-0.165252686,4.39666748,9.056092054,0
-0.145721436,4.391174316,9.057617933,0
-0.128631592,4.38659668,9.059143811,0
-0.113677979,4.381713867,9.06066969,0
-0.097503662,4.375915527,9.06066969,0
-0.085754395,4.36706543,9.057617933,0
-0.074615479,4.362182617,9.054566175,0
-0.065307617,4.35760498,9.059143811,0
-0.060119629,4.352416992,9.06066969,0
-0.05065918,4.347839355,9.057617933,0
-0.048217773,4.347229004,9.057617933,0
-0.045471191,4.342346191,9.059143811,0
-0.040588379,4.33807373,9.06066969,0
-0.035705566,4.333190918,9.059143811,0
-0.028533936,4.328613281,9.056092054,0
-0.028533936,4.32800293,9.043885022,0
-0.025939941,4.322509766,9.045410901,0
-0.026092529,4.319458008,9.04693678,0
-0.018463135,4.317626953,9.04693678,0
-0.016479492,4.313354492,9.04693678,0
-0.016326904,4.313354492,9.04693678,0
-0.014190674,4.307861328,9.043885022,0
-0.011444092,4.308776855,9.043885022,0
-0.00869751,4.30847168,9.043885022,0
-0.003967285,4.30267334,9.04693678,0
0.000762939,4.303588867,9.042359144,0
0.001068115,4.304199219,9.045410901,0
0.001220703,4.297790527,9.045410901,0
0.003204346,4.298706055,9.043885022,0
0.005645752,4.298706055,9.045410901,0
0.008392334,4.297790527,9.045410901,0
0.008087158,4.299316406,9.04693678,0
0.010528564,4.29901123,9.042359144,0
0.012817383,4.298095703,9.043885022,0
0.012969971,4.297790527,9.042359144,0
0.01373291,4.298706055,9.043885022,0
0.012969971,4.298095703,9.045410901,0
0.015258789,4.29901123,9.045410901,0
0.012969971,4.298706055,9.045410901,0
0.013122559,4.298706055,9.042359144,0
0.006561279,4.298400879,9.045410901,0
0.013122559,4.298706055,9.048462659,0
0.012817383,4.298400879,9.045410901,0
0.019989014,4.299316406,9.04693678,0
0.027618408,4.29901123,9.04693678,0
0.054168701,4.29901123,9.043885022,0
0.059509277,4.29901123,9.042359144,0
0.04989624,4.303894043,9.048462659,0
0.061035156,4.303588867,9.045410901,0
0.022277832,4.303588867,9.045410901,0
-0.007019043,4.303894043,9.043885022,0
-0.014343262,4.303894043,9.045410901,0
-0.007019043,4.308776855,9.045410901,0
-0.011901855,4.30847168,9.045410901,0
-0.023040771,4.308166504,9.031677991,0
-0.021514893,4.312744141,9.036255628,0
-0.013885498,4.312744141,9.03320387,0
-0.014343262,4.313354492,9.03320387,0
-0.003967285,4.318237305,9.034729749,0
-0.001678467,4.323120117,9.03320387,0
0.000762939,4.323120117,9.030152112,0
-0.018615723,4.327392578,9.03320387,0
-0.083007813,4.332580566,9.034729749,0
-0.060119629,4.338378906,9.030152112,0
0.222320557,4.342956543,9.031677991,0
0.966186523,4.348449707,9.03320387,0
0.850524902,4.356994629,9.030152112,0
0.11505127,4.362792969,9.034729749,0
-0.362091064,4.371948242,9.034729749,0
-0.437316895,4.382019043,9.034729749,0
-0.290527344,4.390563965,9.031677991,0
-0.15045166,4.401245117,9.036255628,0
-0.099487305,4.411010742,9.034729749,0
-0.0730896,4.420166016,9.034729749,0
-0.055847168,4.430236816,9.034729749,0
-0.043029785,4.443664551,9.036255628,0
-0.035705566,4.45526123,9.034729749,0
-0.026092529,4.468994141,9.03320387,0
-0.016326904,4.48059082,9.034729749,0
-0.010986328,4.494018555,9.034729749,0
-0.001983643,4.508666992,9.031677991,0
0.007781982,4.522705078,9.034729749,0
0.018463135,4.537658691,9.037781507,0
0.029907227,4.552001953,9.031677991,0
0.037384033,4.567260742,9.03320387,0
0.049285889,4.581298828,9.031677991,0
0.065917969,4.597167969,9.031677991,0
0.084228516,4.613952637,9.034729749,0
0.106048584,4.630126953,9.034729749,0
0.128326416,4.645385742,9.034729749,0
0.147247314,4.659729004,9.03320387,0
0.161743164,4.67376709,9.03320387,0
0.16494751,4.689025879,9.037781507,0
0.155181885,4.704284668,9.034729749,0
0.115661621,4.72076416,9.031677991,0
0.047302246,4.737854004,9.03320387,0
-0.033569336,4.752502441,9.034729749,0
-0.106658936,4.766235352,9.034729749,0
-0.15625,4.781494141,9.01947096,0
-0.182800293,4.797058105,9.022522718,0
-0.194854736,4.815063477,9.022522718,0
-0.187530518,4.830322266,9.01947096,0
-0.177764893,4.845275879,9.022522718,0
-0.167541504,4.860229492,9.017945081,0
-0.153808594,4.874267578,9.020996839,0
-0.137939453,4.888916016,9.020996839,0
-0.120849609,4.90447998,9.024048597,0
-0.106201172,4.919128418,9.024048597,0
-0.089874268,4.935913086,9.01947096,0
-0.081787109,4.951171875,9.01947096,0
-0.069885254,4.966430664,9.020996839,0
-0.063018799,4.981079102,9.020996839,0
-0.055236816,4.996337891,9.022522718,0
-0.046081543,5.011291504,9.01947096,0
-0.037994385,5.029296875,9.01947096,0
-0.03616333,5.044555664,9.020996839,0
-0.033721924,5.059814453,9.022522718,0
-0.030975342,5.078125,9.020996839,0
-0.026550293,5.093383789,9.022522718,0
-0.023651123,5.11138916,9.022522718,0
-0.021209717,5.127258301,9.020996839,0
-0.018920898,5.145874023,9.024048597,0
-0.018768311,5.161743164,9.020996839,0
-0.015869141,5.180664063,9.020996839,0
-0.018615723,5.196838379,9.01947096,0
-0.016174316,5.215759277,9.022522718,0
-0.013580322,5.234375,9.01947096,0
-0.008544922,5.249938965,9.020996839,0
-0.006256104,5.269165039,9.022522718,0
-0.004119873,5.288085938,9.024048597,0
-0.004119873,5.307922363,9.024048597,0
-0.003967285,5.325927734,9.022522718,0
-0.001678467,5.342102051,9.022522718,0
0.000915527,5.361938477,9.020996839,0
0.000915527,5.380859375,9.020996839,0
0.000915527,5.39855957,9.01947096,0
0.003204346,5.416259766,9.01947096,0
0.005493164,5.434570313,9.008789808,0
0.005645752,5.454406738,9.00573805,0
0.005493164,5.473632813,9.010315686,0
0.00579834,5.491943359,9.011841565,0
0.00579834,5.509033203,9.007263929,0
0.009002686,5.52734375,9.00573805,0
0.018005371,5.546569824,9.011841565,0
0.032043457,5.566101074,9.008789808,0
0.049438477,5.585021973,9.008789808,0
0.037536621,5.601501465,9.007263929,0
0.05859375,5.621032715,9.008789808,0
0.037384033,5.639648438,9.008789808,0
-0.004882813,5.658874512,9.008789808,0
-0.021057129,5.679016113,9.010315686,0
-0.005950928,5.698242188,9.008789808,0
0.000762939,5.717468262,9.008789808,0
-0.010681152,5.736999512,9.008789808,0
-0.018615723,5.755310059,9.010315686,0
-0.014038086,5.772094727,9.007263929,0
-0.009002686,5.791015625,9.008789808,0
-0.006256104,5.811157227,9.008789808,0
-0.005187988,5.829772949,9.011841565,0
0.00289917,5.848083496,9.008789808,0
-0.003814697,5.864868164,9.008789808,0
-0.070343018,5.883178711,9.010315686,0
-0.06439209,5.903015137,9.008789808,0
0.124053955,5.91796875,9.007263929,0
0.748443604,5.9375,9.008789808,0
0.925445557,5.956115723,9.008789808,0
0.340881348,5.971679688,9.008789808,0
-0.178527832,5.990905762,9.010315686,0
-0.426940918,6.005859375,9.010315686,0
-0.36605835,6.023864746,9.007263929,0
-0.213623047,6.040039063,9.008789808,0
-0.123748779,6.053771973,9.010315686,0
-0.081939697,6.069335938,9.008789808,0
-0.062103271,6.087036133,9.007263929,0
-0.044555664,6.101989746,9.00573805,0
-0.0340271,6.117553711,9.013367444,0
-0.024108887,6.132507324,9.008789808,0
-0.018920898,6.146850586,9.008789808,0
-0.00869751,6.161499023,9.010315686,0
0.000762939,6.175231934,9.007263929,0
0.007629395,6.186218262,9.007263929,0
0.015563965,6.200866699,9.007263929,0
0.018005371,6.215515137,9.010315686,0
0.02746582,6.225891113,9.007263929,0
0.037078857,6.239929199,9.007263929,0
0.047607422,6.249084473,9.010315686,0
0.063476563,6.260681152,9.010315686,0
0.080871582,6.274108887,9.004212171,0
0.101013184,6.284179688,8.996582776,0
0.1171875,6.293334961,8.998108655,0
0.127563477,6.303710938,8.996582776,0
0.135040283,6.312561035,8.996582776,0
0.130004883,6.318054199,8.999634534,0
0.107727051,6.328125,8.998108655,0
0.056610107,6.337890625,8.998108655,0
-0.010986328,6.342163086,8.996582776,0
-0.074768066,6.351928711,8.993531019,0
-0.119171143,6.357421875,8.996582776,0
-0.146484375,6.361083984,8.998108655,0
-0.155487061,6.371459961,8.999634534,0
-0.155639648,6.376647949,8.996582776,0
-0.150909424,6.381225586,8.996582776,0
-0.139160156,6.386108398,8.995056897,0
-0.125732422,6.390991211,8.998108655,0
-0.109100342,6.395874023,8.996582776,0
-0.097045898,6.40045166,8.996582776,0
-0.08392334,6.405944824,8.998108655,0
-0.072021484,6.410827637,8.996582776,0
-0.059967041,6.415710449,8.998108655,0
-0.057678223,6.420898438,8.996582776,0
-0.048217773,6.421203613,8.996582776,0
-0.043334961,6.424865723,8.996582776,0
-0.038299561,6.429748535,8.998108655,0
-0.038146973,6.434936523,8.996582776,0
-0.035858154,6.43951416,8.995056897,0
-0.033416748,6.43951416,8.996582776,0
-0.030822754,6.445007324,8.995056897,0
-0.028381348,6.449890137,8.998108655,0
-0.023651123,6.454162598,8.998108655,0
-0.021362305,6.457824707,8.998108655,0
-0.018615723,6.459350586,8.995056897,0
-0.020904541,6.463928223,8.995056897,0
-0.016479492,6.470031738,8.996582776,0
-0.011138916,6.473999023,8.995056897,0
-0.009002686,6.47857666,8.998108655,0
-0.011444092,6.479797363,8.996582776,0
-0.006408691,6.483764648,8.995056897,0
-0.004272461,6.488952637,8.995056897,0
-0.003967285,6.493530273,8.995056897,0
-0.003814697,6.498413086,8.996582776,0
-0.003814697,6.502990723,8.995056897,0
0,6.508789063,8.998108655,0
0.007629395,6.513061523,8.995056897,0
0.02746582,6.518554688,8.996582776,0
0.042724609,6.5234375,8.996582776,0
0.039672852,6.527404785,8.995056897,0
0.051879883,6.532897949,8.998108655,0
0.029907227,6.53717041,8.993531019,0
-0.00869751,6.542053223,8.996582776,0
-0.018768311,6.546936035,8.998108655,0
-0.004119873,6.552429199,8.998108655,0
-0.003967285,6.557006836,8.996582776,0
-0.009002686,6.561889648,8.995056897,0
-0.01373291,6.566162109,8.996582776,0
-0.013885498,6.572265625,8.995056897,0
-0.010375977,6.57623291,9.00573805,0
-0.003967285,6.581726074,9.011841565,0
0.003356934,6.586608887,9.011841565,0
0.003356934,6.591796875,9.007263929,0
0.000152588,6.595458984,9.011841565,0
-0.050354004,6.600646973,9.011841565,0
-0.059356689,6.606445313,9.008789808,0
0.070953369,6.611328125,9.011841565,0
0.527496338,6.615905762,9.010315686,0
1.003112793,6.620483398,9.010315686,0
0.503997803,6.625976563,9.008789808,0
-0.051727295,6.629943848,9.008789808,0
-0.393676758,6.63482666,9.011841565,0
-0.392456055,6.639709473,9.010315686,0
-0.244140625,6.644592285,9.008789808,0
-0.13092041,6.650695801,9.00573805,0
-0.091400146,6.654052734,9.010315686,0
-0.069122314,6.659851074,9.008789808,0
-0.05569458,6.664733887,9.00573805,0
-0.043640137,6.669311523,9.008789808,0
-0.026397705,6.674194336,9.008789808,0
-0.018920898,6.678771973,9.011841565,0
-0.012969971,6.683959961,9.008789808,0
-0.001678467,6.688232422,9.011841565,0
0.005645752,6.691589355,9.00573805,0
0.015563965,6.694335938,9.008789808,0
0.023040771,6.698608398,9.010315686,0
0.025177002,6.703796387,9.010315686,0
0.039825439,6.708374023,9.007263929,0
0.050354004,6.713867188,9.008789808,0
0.065002441,6.713867188,9.013367444,0
0.083312988,6.718139648,9.011841565,0
0.096740723,6.722717285,9.008789808,0
0.118865967,6.723632813,9.007263929,0
0.130310059,6.727600098,9.008789808,0
0.132293701,6.727294922,9.008789808,0
0.132446289,6.733093262,9.008789808,0
0.110931396,6.732788086,9.010315686,0
0.060119629,6.732788086,9.008789808,0
-0.004272461,6.737670898,9.008789808,0
-0.068969727,6.737365723,9.007263929,0
-0.121917725,6.737670898,9.010315686,0
-0.149383545,6.737976074,9.007263929,0
-0.167541504,6.742248535,9.011841565,0
-0.167694092,6.743164063,9.010315686,0
-0.155181885,6.742858887,9.011841565,0
-0.141143799,6.742248535,9.008789808,0
-0.128936768,6.742248535,9.007263929,0
-0.113830566,6.742248535,9.010315686,0
-0.098571777,6.742553711,9.008789808,0
-0.08392334,6.742248535,9.008789808,0
-0.070037842,6.743164063,9.007263929,0
-0.058135986,6.742553711,9.011841565,0
-0.053100586,6.747131348,9.008789808,0
-0.049285889,6.747131348,9.011841565,0
-0.040893555,6.748046875,9.010315686,0
-0.036010742,6.747436523,9.013367444,0
-0.035705566,6.747131348,9.008789808,0
-0.033721924,6.746826172,9.010315686,0
-0.030822754,6.747436523,9.00573805,0
-0.028533936,6.747436523,9.010315686,0
-0.028533936,6.747131348,9.008789808,0
-0.025939941,6.746520996,9.010315686,0
-0.023498535,6.747131348,9.010315686,0
-0.023651123,6.747131348,8.996582776,0
-0.016174316,6.746826172,9.001160413,0
-0.016326904,6.75201416,8.998108655,0
-0.013885498,6.75201416,9.001160413,0
-0.015411377,6.752319336,8.999634534,0
-0.011291504,6.75201416,8.996582776,0
-0.011444092,6.752929688,8.998108655,0
-0.006256104,6.752319336,8.998108655,0
-0.009002686,6.752624512,8.999634534,0
-0.000762939,6.752319336,8.996582776,0
-0.001525879,6.751708984,8.995056897,0
-0.000762939,6.751708984,8.998108655,0
0.005187988,6.752319336,8.998108655,0
0.01739502,6.75201416,8.999634534,0
0.041809082,6.756896973,8.996582776,0
0.045013428,6.7578125,8.995056897,0
0.049438477,6.757202148,8.996582776,0
0.044708252,6.756896973,8.998108655,0
0.007781982,6.757202148,8.998108655,0
-0.016784668,6.758422852,8.998108655,0
-0.015411377,6.757507324,8.995056897,0
-0.003967285,6.7578125,8.996582776,0
-0.009765625,6.756896973,8.996582776,0
-0.016174316,6.761474609,8.995056897,0
-0.01663208,6.762695313,8.996582776,0
-0.011444092,6.762084961,8.995056897,0
-0.005645752,6.762084961,8.995056897,0
-0.001373291,6.762390137,8.998108655,0
0.000457764,6.761474609,8.995056897,0
0.001068115,6.761779785,8.998108655,0
-0.009307861,6.761779785,8.996582776,0
-0.062561035,6.762084961,8.998108655,0
-0.014343262,6.766357422,8.996582776,0
0.208740234,6.766662598,8.99200514,0
0.653533936,6.766662598,9.001160413,0
0.719146729,6.766357422,8.995056897,0
0.130310059,6.766052246,8.999634534,0
-0.290527344,6.767578125,8.996582776,0
-0.4246521,6.766662598,8.998108655,0
-0.313262939,6.766967773,8.996582776,0
-0.16418457,6.766967773,8.996582776,0
-0.099029541,6.77154541,8.995056897,0
-0.068054199,6.771240234,8.996582776,0
-0.050354004,6.77154541,8.996582776,0
-0.037994385,6.77154541,8.995056897,0
-0.028686523,6.77154541,8.993531019,0
-0.018310547,6.772155762,8.996582776,0
-0.010070801,6.77154541,8.996582776,0
-0.001678467,6.772155762,8.993531019,0
0.012512207,6.771850586,8.998108655,0
0.015563965,6.77154541,8.995056897,0
0.023193359,6.771240234,8.998108655,0
0.030517578,6.77154541,8.996582776,0
0.039672852,6.771850586,8.995056897,0
0.05279541,6.772460938,8.996582776,0
0.071105957,6.771850586,8.995056897,0
0.098114014,6.771850586,8.996582776,0
0.112762451,6.768798828,8.996582776,0
0.12878418,6.766662598,8.998108655,0
0.143432617,6.766662598,8.998108655,0
0.144958496,6.767578125,8.996582776,0
