Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
128,0.261415,0.04668938345833336,60.0,None,MIT-Normal_13,MIT-Normal,mean_removal
128,0.237885,0.014894342648380977,60.0,None,MIT-Normal_14,MIT-Normal,mean_removal
128,0.209756,0.006000710702843858,60.0,None,MIT-Normal_15,MIT-Normal,mean_removal
128,0.235894,0.007048736700486426,60.0,None,MIT-Normal_16,MIT-Normal,mean_removal
128,0.314443,0.035520068285769126,60.0,None,MIT-Normal_17,MIT-Normal,mean_removal
500,0.001994,0.04015487105782464,0.16666666666666666,None,LUDB_01,LUDB,mean_removal
500,0.001994,0.0025682612019302204,0.16666666666666666,None,LUDB_02,LUDB,mean_removal
500,0.001998,0.0030005593568010313,0.16666666666666666,None,LUDB_03,LUDB,mean_removal
500,0.001995,0.0020388138366470216,0.16666666666666666,None,LUDB_04,LUDB,mean_removal
500,0.001431,0.014196067717788249,0.16666666666666666,None,LUDB_05,LUDB,mean_removal
500,0.001004,0.003992016400124981,0.16666666666666666,None,LUDB_06,LUDB,mean_removal
500,0.001995,0.009139772058399952,0.16666666666666666,None,LUDB_07,LUDB,mean_removal
500,0.001995,0.0020701167468881554,0.16666666666666666,None,LUDB_08,LUDB,mean_removal
500,0.000997,0.003374648556360436,0.16666666666666666,None,LUDB_09,LUDB,mean_removal
500,0.001994,0.0022360980644589882,0.16666666666666666,None,LUDB_10,LUDB,mean_removal
500,0.001997,0.0028641908304566327,0.16666666666666666,None,LUDB_11,LUDB,mean_removal
500,0.000997,0.013313310899155302,0.16666666666666666,None,LUDB_12,LUDB,mean_removal
500,0.001994,0.003904279302456701,0.16666666666666666,None,LUDB_13,LUDB,mean_removal
500,0.001996,0.002025457171476551,0.16666666666666666,None,LUDB_14,LUDB,mean_removal
500,0.001998,0.009475892009987925,0.16666666666666666,None,LUDB_15,LUDB,mean_removal
500,0.001995,0.0021653087536216142,0.16666666666666666,None,LUDB_16,LUDB,mean_removal
500,0.000998,0.001093468842724914,0.16666666666666666,None,LUDB_17,LUDB,mean_removal
500,0.001992,0.0020276656373104497,0.16666666666666666,None,LUDB_18,LUDB,mean_removal
500,0.001997,0.003246143045821189,0.16666666666666666,None,LUDB_19,LUDB,mean_removal
500,0.001995,0.002400109077510513,0.16666666666666666,None,LUDB_20,LUDB,mean_removal
500,0.001995,0.0010359057170155714,0.16666666666666666,None,LUDB_21,LUDB,mean_removal
500,0.001995,0.020455803663112403,0.16666666666666666,None,LUDB_22,LUDB,mean_removal
500,0.001994,0.0035591423971026758,0.16666666666666666,None,LUDB_23,LUDB,mean_removal
500,0.001995,0.08469891409879357,0.16666666666666666,None,LUDB_24,LUDB,mean_removal
500,0.000997,0.017044365377669707,0.16666666666666666,None,LUDB_25,LUDB,mean_removal
500,0.000991,0.004773174370738526,0.16666666666666666,None,LUDB_26,LUDB,mean_removal
500,0.001995,0.015570165178182617,0.16666666666666666,None,LUDB_27,LUDB,mean_removal
500,0.000997,0.0017033077225478322,0.16666666666666666,None,LUDB_28,LUDB,mean_removal
500,0.000998,0.011567602581699508,0.16666666666666666,None,LUDB_29,LUDB,mean_removal
500,0.001998,0.004641334675910943,0.16666666666666666,None,LUDB_30,LUDB,mean_removal
500,0.000997,0.0017887091307524261,0.16666666666666666,None,LUDB_31,LUDB,mean_removal
500,0.001995,0.00511212856276531,0.16666666666666666,None,LUDB_32,LUDB,mean_removal
500,0.000997,0.00414083823810804,0.16666666666666666,None,LUDB_33,LUDB,mean_removal
500,0.001995,0.02710154355670326,0.16666666666666666,None,LUDB_34,LUDB,mean_removal
500,0.001994,0.006998737439551462,0.16666666666666666,None,LUDB_35,LUDB,mean_removal
500,0.001996,0.004978282708611629,0.16666666666666666,None,LUDB_36,LUDB,mean_removal
500,0.001994,0.0013530977270065287,0.16666666666666666,None,LUDB_37,LUDB,mean_removal
500,0.001995,0.008236530894452056,0.16666666666666666,None,LUDB_38,LUDB,mean_removal
500,0.001995,0.00772330408044345,0.16666666666666666,None,LUDB_39,LUDB,mean_removal
500,0.000997,0.007254418264990388,0.16666666666666666,None,LUDB_40,LUDB,mean_removal
500,0.001994,0.0012898168884416977,0.16666666666666666,None,LUDB_41,LUDB,mean_removal
500,0.001994,0.0015691031495614976,0.16666666666666666,None,LUDB_42,LUDB,mean_removal
500,0.000997,0.004579296819083537,0.16666666666666666,None,LUDB_43,LUDB,mean_removal
500,0.000997,0.013134449129682868,0.16666666666666666,None,LUDB_44,LUDB,mean_removal
500,0.001994,0.04930925765255584,0.16666666666666666,None,LUDB_45,LUDB,mean_removal
500,0.001994,0.00353203341963521,0.16666666666666666,None,LUDB_46,LUDB,mean_removal
500,0.001993,0.008148326421053667,0.16666666666666666,None,LUDB_47,LUDB,mean_removal
500,0.001994,0.00564156372487983,0.16666666666666666,None,LUDB_48,LUDB,mean_removal
500,0.001995,0.005046887390403842,0.16666666666666666,None,LUDB_49,LUDB,mean_removal
500,0.001995,0.004033942344364432,0.16666666666666666,None,LUDB_50,LUDB,mean_removal
500,0.000997,0.04035949724156723,0.16666666666666666,None,LUDB_51,LUDB,mean_removal
500,0.001995,0.007940647963672153,0.16666666666666666,None,LUDB_52,LUDB,mean_removal
500,0.001994,0.0008798622931936996,0.16666666666666666,None,LUDB_53,LUDB,mean_removal
500,0.001995,0.0009105868570656657,0.16666666666666666,None,LUDB_54,LUDB,mean_removal
500,0.001598,0.004578780283666781,0.16666666666666666,None,LUDB_55,LUDB,mean_removal
500,0.001995,0.005499065320292732,0.16666666666666666,None,LUDB_56,LUDB,mean_removal
500,0.000997,0.0010757170819615802,0.16666666666666666,None,LUDB_57,LUDB,mean_removal
500,0.001995,0.011184097128057078,0.16666666666666666,None,LUDB_58,LUDB,mean_removal
500,0.001994,0.0071844190732034425,0.16666666666666666,None,LUDB_59,LUDB,mean_removal
500,0.001994,0.0016908572440547528,0.16666666666666666,None,LUDB_60,LUDB,mean_removal
500,0.000998,0.003208143204678149,0.16666666666666666,None,LUDB_61,LUDB,mean_removal
500,0.000996,0.0023303810137240916,0.16666666666666666,None,LUDB_62,LUDB,mean_removal
500,0.001995,0.01165031625308363,0.16666666666666666,None,LUDB_63,LUDB,mean_removal
500,0.001995,0.05264621145034696,0.16666666666666666,None,LUDB_64,LUDB,mean_removal
500,0.001995,0.0012488726785675564,0.16666666666666666,None,LUDB_65,LUDB,mean_removal
500,0.000997,0.0076002552489316194,0.16666666666666666,None,LUDB_66,LUDB,mean_removal
500,0.001995,0.014618518333076999,0.16666666666666666,None,LUDB_67,LUDB,mean_removal
500,0.000997,0.0017127762176417675,0.16666666666666666,None,LUDB_68,LUDB,mean_removal
500,0.001994,0.002768113669242113,0.16666666666666666,None,LUDB_69,LUDB,mean_removal
500,0.001995,0.0021766242289217694,0.16666666666666666,None,LUDB_70,LUDB,mean_removal
500,0.000998,0.002368459460474677,0.16666666666666666,None,LUDB_71,LUDB,mean_removal
500,0.000997,0.008351185358350955,0.16666666666666666,None,LUDB_72,LUDB,mean_removal
500,0.001995,0.0018094999574851701,0.16666666666666666,None,LUDB_73,LUDB,mean_removal
500,0.001989,0.014604007334955708,0.16666666666666666,None,LUDB_74,LUDB,mean_removal
500,0.002004,0.0015347061145487525,0.16666666666666666,None,LUDB_75,LUDB,mean_removal
500,0.001995,0.0010681753712436883,0.16666666666666666,None,LUDB_76,LUDB,mean_removal
500,0.001995,0.0040576171730736885,0.16666666666666666,None,LUDB_77,LUDB,mean_removal
500,0.000998,0.002429683330274421,0.16666666666666666,None,LUDB_78,LUDB,mean_removal
500,0.001995,0.0024291151635177795,0.16666666666666666,None,LUDB_79,LUDB,mean_removal
500,0.000997,0.002895258511987275,0.16666666666666666,None,LUDB_80,LUDB,mean_removal
500,0.000997,0.002242176955423021,0.16666666666666666,None,LUDB_81,LUDB,mean_removal
500,0.001996,0.016914118095511525,0.16666666666666666,None,LUDB_82,LUDB,mean_removal
500,0.000997,0.02613210897666193,0.16666666666666666,None,LUDB_83,LUDB,mean_removal
500,0.001995,0.0021107178253619344,0.16666666666666666,None,LUDB_84,LUDB,mean_removal
500,0.001995,0.00125379998850342,0.16666666666666666,None,LUDB_85,LUDB,mean_removal
500,0.001994,0.0017310959172163885,0.16666666666666666,None,LUDB_86,LUDB,mean_removal
500,0.000997,0.004600055767442728,0.16666666666666666,None,LUDB_87,LUDB,mean_removal
500,0.000997,0.015607036720088684,0.16666666666666666,None,LUDB_88,LUDB,mean_removal
500,0.001995,0.011494008101831979,0.16666666666666666,None,LUDB_89,LUDB,mean_removal
500,0.000997,0.016597298108251023,0.16666666666666666,None,LUDB_90,LUDB,mean_removal
500,0.000998,0.011208572532198155,0.16666666666666666,None,LUDB_91,LUDB,mean_removal
500,0.001994,0.0006374103071773079,0.16666666666666666,None,LUDB_92,LUDB,mean_removal
500,0.001995,0.033680327951735506,0.16666666666666666,None,LUDB_93,LUDB,mean_removal
500,0.001994,0.003701359679919759,0.16666666666666666,None,LUDB_94,LUDB,mean_removal
500,0.001995,0.03544475385193117,0.16666666666666666,None,LUDB_95,LUDB,mean_removal
500,0.000997,0.012056596468751304,0.16666666666666666,None,LUDB_96,LUDB,mean_removal
500,0.001994,0.00438851068425004,0.16666666666666666,None,LUDB_97,LUDB,mean_removal
500,0.001994,0.002003724466841069,0.16666666666666666,None,LUDB_98,LUDB,mean_removal
500,0.000998,0.00403213231104452,0.16666666666666666,None,LUDB_99,LUDB,mean_removal
500,0.001996,0.0038400031852258093,0.16666666666666666,None,LUDB_100,LUDB,mean_removal
500,0.001994,0.01133969486441606,0.16666666666666666,None,LUDB_101,LUDB,mean_removal
500,0.000997,0.001579574048429916,0.16666666666666666,None,LUDB_102,LUDB,mean_removal
500,0.001994,0.0016903834381940361,0.16666666666666666,None,LUDB_103,LUDB,mean_removal
500,0.001995,0.003627791765217078,0.16666666666666666,None,LUDB_104,LUDB,mean_removal
500,0.000995,0.023662245907817472,0.16666666666666666,None,LUDB_105,LUDB,mean_removal
500,0.001995,0.013150890983974569,0.16666666666666666,None,LUDB_106,LUDB,mean_removal
500,0.001997,0.0025349939585463384,0.16666666666666666,None,LUDB_107,LUDB,mean_removal
500,0.000997,0.01960052983538692,0.16666666666666666,None,LUDB_108,LUDB,mean_removal
500,0.001994,0.09623850715517934,0.16666666666666666,None,LUDB_109,LUDB,mean_removal
500,0.002013,0.003707644555712902,0.16666666666666666,None,LUDB_110,LUDB,mean_removal
500,0.000999,0.09753706791846846,0.16666666666666666,None,LUDB_111,LUDB,mean_removal
500,0.001995,0.023788043361774366,0.16666666666666666,None,LUDB_112,LUDB,mean_removal
500,0.001996,0.006032548912898025,0.16666666666666666,None,LUDB_113,LUDB,mean_removal
500,0.001995,0.000717596547886879,0.16666666666666666,None,LUDB_114,LUDB,mean_removal
500,0.001994,0.00446518768421794,0.16666666666666666,None,LUDB_115,LUDB,mean_removal
500,0.000998,0.011093052149796273,0.16666666666666666,None,LUDB_116,LUDB,mean_removal
500,0.001995,0.0033351492989229436,0.16666666666666666,None,LUDB_117,LUDB,mean_removal
500,0.000998,0.004244640702043265,0.16666666666666666,None,LUDB_118,LUDB,mean_removal
500,0.001994,0.007466170826259636,0.16666666666666666,None,LUDB_119,LUDB,mean_removal
500,0.001996,0.0013662362255164953,0.16666666666666666,None,LUDB_120,LUDB,mean_removal
500,0.000998,0.0002723309069025012,0.16666666666666666,None,LUDB_121,LUDB,mean_removal
500,0.000998,0.011348957661204178,0.16666666666666666,None,LUDB_122,LUDB,mean_removal
500,0.000998,0.0041752001845203,0.16666666666666666,None,LUDB_123,LUDB,mean_removal
500,0.001004,0.0028602703381811327,0.16666666666666666,None,LUDB_124,LUDB,mean_removal
500,0.000997,0.006289932029803067,0.16666666666666666,None,LUDB_125,LUDB,mean_removal
500,0.001994,0.001764114100066219,0.16666666666666666,None,LUDB_126,LUDB,mean_removal
500,0.001994,0.5880087056128294,0.16666666666666666,None,LUDB_127,LUDB,mean_removal
500,0.002001,0.00721153041404076,0.16666666666666666,None,LUDB_128,LUDB,mean_removal
500,0.001995,0.02076352098876796,0.16666666666666666,None,LUDB_129,LUDB,mean_removal
500,0.000998,0.17563685097292758,0.16666666666666666,None,LUDB_130,LUDB,mean_removal
500,0.001992,0.0016195116586811271,0.16666666666666666,None,LUDB_131,LUDB,mean_removal
500,0.001995,0.031476595109964395,0.16666666666666666,None,LUDB_132,LUDB,mean_removal
500,0.001994,0.3072408597574228,0.16666666666666666,None,LUDB_133,LUDB,mean_removal
500,0.001992,0.0031387754874172276,0.16666666666666666,None,LUDB_134,LUDB,mean_removal
500,0.001994,0.002834343673965525,0.16666666666666666,None,LUDB_135,LUDB,mean_removal
500,0.001996,0.0014604294348726386,0.16666666666666666,None,LUDB_136,LUDB,mean_removal
500,0.001994,0.00098967311308158,0.16666666666666666,None,LUDB_137,LUDB,mean_removal
500,0.000998,0.0037415625194545856,0.16666666666666666,None,LUDB_138,LUDB,mean_removal
500,0.001994,0.004681560720317908,0.16666666666666666,None,LUDB_139,LUDB,mean_removal
500,0.001994,0.004338445158324103,0.16666666666666666,None,LUDB_140,LUDB,mean_removal
500,0.000997,0.0014451803671105643,0.16666666666666666,None,LUDB_141,LUDB,mean_removal
500,0.000997,0.002935375714917865,0.16666666666666666,None,LUDB_142,LUDB,mean_removal
500,0.000998,0.0018497437694248984,0.16666666666666666,None,LUDB_143,LUDB,mean_removal
500,0.001994,0.009072801904460215,0.16666666666666666,None,LUDB_144,LUDB,mean_removal
500,0.001995,0.06147822861382183,0.16666666666666666,None,LUDB_145,LUDB,mean_removal
500,0.001995,0.04220528963748321,0.16666666666666666,None,LUDB_146,LUDB,mean_removal
500,0.000998,0.0010809058806026974,0.16666666666666666,None,LUDB_147,LUDB,mean_removal
500,0.00199,0.12193114881062474,0.16666666666666666,None,LUDB_148,LUDB,mean_removal
500,0.000998,0.0028099511570781493,0.16666666666666666,None,LUDB_149,LUDB,mean_removal
500,0.001994,0.0027787750540739817,0.16666666666666666,None,LUDB_150,LUDB,mean_removal
500,0.001995,0.0035150266676869627,0.16666666666666666,None,LUDB_151,LUDB,mean_removal
500,0.000997,0.0018563862995590486,0.16666666666666666,None,LUDB_152,LUDB,mean_removal
500,0.000998,0.005006026514089779,0.16666666666666666,None,LUDB_153,LUDB,mean_removal
500,0.001994,0.14083154778122234,0.16666666666666666,None,LUDB_154,LUDB,mean_removal
500,0.001994,0.006160814966148773,0.16666666666666666,None,LUDB_155,LUDB,mean_removal
500,0.001997,0.011757818155616438,0.16666666666666666,None,LUDB_156,LUDB,mean_removal
500,0.000997,0.017642569498922612,0.16666666666666666,None,LUDB_157,LUDB,mean_removal
500,0.001995,0.03516220790498875,0.16666666666666666,None,LUDB_158,LUDB,mean_removal
500,0.001994,0.004161509257627974,0.16666666666666666,None,LUDB_159,LUDB,mean_removal
500,0.001005,0.007991437176573172,0.16666666666666666,None,LUDB_160,LUDB,mean_removal
500,0.001995,0.0030893316880500478,0.16666666666666666,None,LUDB_161,LUDB,mean_removal
500,0.000997,0.0018355803101817725,0.16666666666666666,None,LUDB_162,LUDB,mean_removal
500,0.001995,0.008803373280447406,0.16666666666666666,None,LUDB_163,LUDB,mean_removal
500,0.001995,0.0011776964323438905,0.16666666666666666,None,LUDB_164,LUDB,mean_removal
500,0.000997,0.004630087219959758,0.16666666666666666,None,LUDB_165,LUDB,mean_removal
500,0.000997,0.014258616608519369,0.16666666666666666,None,LUDB_166,LUDB,mean_removal
500,0.001995,0.008339139465654044,0.16666666666666666,None,LUDB_167,LUDB,mean_removal
500,0.001994,0.011977872369796022,0.16666666666666666,None,LUDB_168,LUDB,mean_removal
500,0.001995,0.00985387121310487,0.16666666666666666,None,LUDB_169,LUDB,mean_removal
500,0.000997,0.002208456560644181,0.16666666666666666,None,LUDB_170,LUDB,mean_removal
500,0.001995,0.003574271420847888,0.16666666666666666,None,LUDB_171,LUDB,mean_removal
500,0.000998,0.004087675747812432,0.16666666666666666,None,LUDB_172,LUDB,mean_removal
500,0.000997,0.018394814923028135,0.16666666666666666,None,LUDB_173,LUDB,mean_removal
500,0.002,0.0032552303812124856,0.16666666666666666,None,LUDB_174,LUDB,mean_removal
500,0.001994,0.007208272746826981,0.16666666666666666,None,LUDB_175,LUDB,mean_removal
500,0.000997,0.002107619652248838,0.16666666666666666,None,LUDB_176,LUDB,mean_removal
500,0.001995,0.002486988022404701,0.16666666666666666,None,LUDB_177,LUDB,mean_removal
500,0.001509,0.006498282307771174,0.16666666666666666,None,LUDB_178,LUDB,mean_removal
500,0.000998,0.0014064130024567926,0.16666666666666666,None,LUDB_179,LUDB,mean_removal
500,0.001994,0.001389750616982395,0.16666666666666666,None,LUDB_180,LUDB,mean_removal
500,0.001995,0.004039329069047591,0.16666666666666666,None,LUDB_181,LUDB,mean_removal
500,0.000997,0.0010286484883230214,0.16666666666666666,None,LUDB_182,LUDB,mean_removal
500,0.001994,0.005934141859055986,0.16666666666666666,None,LUDB_183,LUDB,mean_removal
500,0.001994,0.005166587648152576,0.16666666666666666,None,LUDB_184,LUDB,mean_removal
500,0.001996,0.0020091043642906903,0.16666666666666666,None,LUDB_185,LUDB,mean_removal
500,0.001994,1.05305920171493,0.16666666666666666,None,LUDB_186,LUDB,mean_removal
500,0.001994,0.008180214661806394,0.16666666666666666,None,LUDB_187,LUDB,mean_removal
500,0.001994,0.0002764182373147824,0.16666666666666666,None,LUDB_188,LUDB,mean_removal
500,0.000993,0.0006086480123029871,0.16666666666666666,None,LUDB_189,LUDB,mean_removal
500,0.001995,0.0005071093416862891,0.16666666666666666,None,LUDB_190,LUDB,mean_removal
500,0.001995,0.003495478908916786,0.16666666666666666,None,LUDB_191,LUDB,mean_removal
500,0.000998,0.00951716548774381,0.16666666666666666,None,LUDB_192,LUDB,mean_removal
500,0.000998,0.0011412852906494742,0.16666666666666666,None,LUDB_193,LUDB,mean_removal
500,0.001995,0.007856015287288819,0.16666666666666666,None,LUDB_194,LUDB,mean_removal
500,0.001995,0.004101151989193715,0.16666666666666666,None,LUDB_195,LUDB,mean_removal
500,0.001994,0.0017034057070523703,0.16666666666666666,None,LUDB_196,LUDB,mean_removal
500,0.001995,0.002470549801793168,0.16666666666666666,None,LUDB_197,LUDB,mean_removal
500,0.001994,0.007006117445196497,0.16666666666666666,None,LUDB_198,LUDB,mean_removal
500,0.001993,0.004712545237581934,0.16666666666666666,None,LUDB_199,LUDB,mean_removal
500,0.000997,0.001397930516433372,0.16666666666666666,None,LUDB_200,LUDB,mean_removal
250,0.56133,0.01224193971913602,120.8602,None,Fantasia_f1o01,Fantasia,mean_removal
250,0.538655,0.005892111919590647,120.7338,None,Fantasia_f1o02,Fantasia,mean_removal
250,0.553183,0.005090487471668332,120.9066,None,Fantasia_f1o03,Fantasia,mean_removal
250,0.358008,22.35480754008525,120.73806666666665,None,Fantasia_f1o04,Fantasia,mean_removal
250,0.448998,0.1327079308761549,103.90393333333333,None,Fantasia_f1o05,Fantasia,mean_removal
250,0.522327,0.026985420492993694,121.3162,None,Fantasia_f1o06,Fantasia,mean_removal
250,0.552647,0.014163170238992788,120.6192,None,Fantasia_f1o07,Fantasia,mean_removal
250,0.491784,2.6010083033329283,120.1898,None,Fantasia_f1o08,Fantasia,mean_removal
250,0.498816,0.12987735979863368,120.67833333333333,None,Fantasia_f1o09,Fantasia,mean_removal
250,0.577301,0.09861502006268802,120.8938,None,Fantasia_f1o10,Fantasia,mean_removal
250,0.60198,0.0010795853985599922,120.41806666666666,None,Fantasia_f1y01,Fantasia,mean_removal
250,0.550339,0.019622363367199504,120.55886666666667,None,Fantasia_f1y02,Fantasia,mean_removal
250,0.612875,0.001491515752462416,121.22453333333333,None,Fantasia_f1y03,Fantasia,mean_removal
250,0.515043,0.0058020087564334705,120.5482,None,Fantasia_f1y04,Fantasia,mean_removal
250,0.49456,8.425174378401207,121.97326666666666,None,Fantasia_f1y05,Fantasia,mean_removal
250,0.550283,0.006927690072586498,120.37853333333334,None,Fantasia_f1y06,Fantasia,mean_removal
250,0.508054,0.010461627484828503,120.5692,None,Fantasia_f1y07,Fantasia,mean_removal
250,0.571154,0.0013339627775504782,121.52953333333333,None,Fantasia_f1y08,Fantasia,mean_removal
250,0.575872,0.0020833625302426376,120.34126666666666,None,Fantasia_f1y09,Fantasia,mean_removal
250,0.597229,0.0020548401493671654,120.71886666666666,None,Fantasia_f1y10,Fantasia,mean_removal
250,0.544309,0.013166697300073844,116.85386666666666,None,Fantasia_f2o01,Fantasia,mean_removal
250,,,117.16546666666666,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2o02,Fantasia,mean_removal
250,0.519602,0.002948247235826139,116.73186666666668,None,Fantasia_f2o03,Fantasia,mean_removal
250,0.53156,0.002376549555743815,117.25013333333332,None,Fantasia_f2o04,Fantasia,mean_removal
250,,,117.35093333333333,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2o05,Fantasia,mean_removal
250,0.485463,0.004087568435607477,117.01226666666666,None,Fantasia_f2o06,Fantasia,mean_removal
250,0.50315,0.0030156193714289065,117.20253333333334,None,Fantasia_f2o07,Fantasia,mean_removal
250,0.547047,0.13318184712628722,117.14146666666667,None,Fantasia_f2o08,Fantasia,mean_removal
250,0.508144,0.014532781703855021,117.4196,None,Fantasia_f2o09,Fantasia,mean_removal
250,,,112.8948,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2o10,Fantasia,mean_removal
250,,,117.90826666666666,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2y01,Fantasia,mean_removal
333,0.622387,0.005724823791898834,117.24364364364365,None,Fantasia_f2y02,Fantasia,mean_removal
250,0.550848,0.0015693255846249087,117.24600000000001,None,Fantasia_f2y03,Fantasia,mean_removal
250,0.588107,0.006482315646065555,117.5852,None,Fantasia_f2y04,Fantasia,mean_removal
250,,,117.02399999999999,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2y05,Fantasia,mean_removal
250,0.528588,0.0009299892807644223,117.03333333333333,None,Fantasia_f2y06,Fantasia,mean_removal
250,0.51662,0.004491831690320893,116.9396,None,Fantasia_f2y07,Fantasia,mean_removal
250,,,120.64986666666667,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2y08,Fantasia,mean_removal
250,,,120.15293333333334,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2y09,Fantasia,mean_removal
250,,,119.59146666666668,index 0 is out of bounds for axis 0 with size 0,Fantasia_f2y10,Fantasia,mean_removal
250,0.059847,,2.0,None,GUDB_00,GUDB_sitting,standardization
250,0.007978,,2.0,None,GUDB_00,GUDB_maths,standardization
250,0.008976,,2.0,None,GUDB_00,GUDB_walking,standardization
250,0.008979,,2.0,None,GUDB_00,GUDB_hand_bike,standardization
250,0.011969,,2.0,None,GUDB_00,GUDB_jogging,standardization
250,0.016955,,2.0,None,GUDB_01,GUDB_sitting,standardization
250,0.01097,,2.0,None,GUDB_01,GUDB_maths,standardization
250,0.009975,,2.0,None,GUDB_01,GUDB_walking,standardization
250,0.011971,,2.0,None,GUDB_01,GUDB_hand_bike,standardization
250,0.011984,,2.0,None,GUDB_01,GUDB_jogging,standardization
250,0.007978,,2.0,None,GUDB_02,GUDB_sitting,standardization
250,0.008982,,2.0,None,GUDB_02,GUDB_maths,standardization
250,0.008976,,2.0,None,GUDB_02,GUDB_walking,standardization
250,0.012968,,2.0,None,GUDB_02,GUDB_jogging,standardization
250,0.007983,,2.0,None,GUDB_03,GUDB_sitting,standardization
250,0.009973,,2.0,None,GUDB_03,GUDB_maths,standardization
250,0.008978,,2.0,None,GUDB_03,GUDB_walking,standardization
250,0.008978,,2.0,None,GUDB_03,GUDB_hand_bike,standardization
250,0.010973,,2.0,None,GUDB_03,GUDB_jogging,standardization
250,0.007986,,2.0,None,GUDB_04,GUDB_sitting,standardization
250,0.00798,,2.0,None,GUDB_04,GUDB_maths,standardization
250,0.008976,,2.0,None,GUDB_04,GUDB_walking,standardization
250,0.009973,,2.0,None,GUDB_04,GUDB_hand_bike,standardization
250,0.012965,,2.0,None,GUDB_04,GUDB_jogging,standardization
250,0.008983,,2.0,None,GUDB_05,GUDB_sitting,standardization
250,0.00898,,2.0,None,GUDB_05,GUDB_maths,standardization
250,0.008976,,2.0,None,GUDB_05,GUDB_walking,standardization
250,0.00948,,2.0,None,GUDB_05,GUDB_hand_bike,standardization
250,0.011968,,2.0,None,GUDB_05,GUDB_jogging,standardization
250,0.007985,,2.0,None,GUDB_06,GUDB_sitting,standardization
250,0.007978,,2.0,None,GUDB_06,GUDB_maths,standardization
250,0.008984,,2.0,None,GUDB_06,GUDB_walking,standardization
250,0.009989,,2.0,None,GUDB_06,GUDB_hand_bike,standardization
250,0.011969,,2.0,None,GUDB_06,GUDB_jogging,standardization
250,0.008978,,2.0,None,GUDB_07,GUDB_sitting,standardization
250,0.009973,,2.0,None,GUDB_07,GUDB_maths,standardization
250,0.003992,,2.0,None,GUDB_07,GUDB_walking,standardization
250,0.007981,,2.0,None,GUDB_07,GUDB_hand_bike,standardization
250,0.00898,,2.0,None,GUDB_07,GUDB_jogging,standardization
250,0.008976,,2.0,None,GUDB_08,GUDB_sitting,standardization
250,0.00898,,2.0,None,GUDB_08,GUDB_maths,standardization
250,0.010101,,2.0,None,GUDB_08,GUDB_walking,standardization
250,0.008976,,2.0,None,GUDB_08,GUDB_hand_bike,standardization
250,0.01409,,2.0,None,GUDB_08,GUDB_jogging,standardization
250,0.008978,,2.0,None,GUDB_09,GUDB_sitting,standardization
250,0.009976,,2.0,None,GUDB_09,GUDB_maths,standardization
250,0.010972,,2.0,None,GUDB_09,GUDB_walking,standardization
250,0.009976,,2.0,None,GUDB_09,GUDB_hand_bike,standardization
250,0.012998,,2.0,None,GUDB_09,GUDB_jogging,standardization
250,0.007981,,2.0,None,GUDB_10,GUDB_sitting,standardization
250,0.007979,,2.0,None,GUDB_10,GUDB_maths,standardization
250,0.008976,,2.0,None,GUDB_10,GUDB_walking,standardization
250,0.008975,,2.0,None,GUDB_10,GUDB_hand_bike,standardization
250,0.01297,,2.0,None,GUDB_10,GUDB_jogging,standardization
250,0.011971,,2.0,None,GUDB_11,GUDB_sitting,standardization
250,0.012967,,2.0,None,GUDB_11,GUDB_maths,standardization
250,0.013963,,2.0,None,GUDB_11,GUDB_walking,standardization
250,0.01197,,2.0,None,GUDB_11,GUDB_hand_bike,standardization
250,0.010975,,2.0,None,GUDB_11,GUDB_jogging,standardization
250,0.010971,,2.0,None,GUDB_12,GUDB_sitting,standardization
250,0.011967,,2.0,None,GUDB_12,GUDB_maths,standardization
250,0.012965,,2.0,None,GUDB_12,GUDB_walking,standardization
250,0.01197,,2.0,None,GUDB_12,GUDB_hand_bike,standardization
250,0.013965,,2.0,None,GUDB_12,GUDB_jogging,standardization
250,0.009974,,2.0,None,GUDB_13,GUDB_sitting,standardization
250,0.008976,,2.0,None,GUDB_13,GUDB_maths,standardization
250,0.008979,,2.0,None,GUDB_13,GUDB_walking,standardization
250,0.008976,,2.0,None,GUDB_13,GUDB_hand_bike,standardization
250,0.011968,,2.0,None,GUDB_13,GUDB_jogging,standardization
250,0.007979,,2.0,None,GUDB_14,GUDB_sitting,standardization
250,0.008976,,2.0,None,GUDB_14,GUDB_maths,standardization
250,0.002992,,2.0,R-peaks detected <= 3,GUDB_14,GUDB_walking,standardization
250,0.008976,,2.0,None,GUDB_14,GUDB_hand_bike,standardization
250,0.008979,,2.0,None,GUDB_15,GUDB_sitting,standardization
250,0.009977,,2.0,None,GUDB_15,GUDB_maths,standardization
250,0.009987,,2.0,None,GUDB_15,GUDB_walking,standardization
250,0.009981,,2.0,None,GUDB_15,GUDB_hand_bike,standardization
250,0.013968,,2.0,None,GUDB_15,GUDB_jogging,standardization
