,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Method,Detrend_Order,Detrend_Regularization,Detrend_Alpha,Detrend_Position,Filter_Method,Filter_Type,Filter_Order,Filter_Low,Filter_High,Difference_Rate_Mean,Difference_Rate_SD,Difference_Cleaned_Mean,Difference_Cleaned_SD
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,48.888888888888886,-0.07872422013734277,1.039556735618206,0.007610020624510425,0.12825921594890383
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,48.888888888888886,-0.0897243748536919,1.060696326178075,0.007251831010045602,0.12862851629731795
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,48.888888888888886,-0.1005671573419002,1.0836902369450587,0.0061324573191566005,0.12852794826891423
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,48.888888888888886,-0.1067152629330106,1.1068147936239023,0.0036565397851817862,0.1292843970745189
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,48.888888888888886,-0.11384060136250224,1.1311463937132782,-0.00046047581787879226,0.13459812043484504
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,48.888888888888886,-0.11999157703067061,1.1486364181832422,-0.005692460235018452,0.14712499739954565
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,FIR,FIR,5,,48.888888888888886,-216.78882296867988,147.71915139140634,0.004175530144098416,0.5164675632746882
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,51.666666666666664,-216.77125658462973,147.7102158643933,0.004173035955820015,0.5175629748204691
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,51.666666666666664,-0.07363824087884764,1.7586709249322674,0.006370502486657845,0.13552549267354866
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,51.666666666666664,-0.02510557715452081,1.1921633076598677,0.006986901669622965,0.12691035350185445
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,51.666666666666664,-0.05052042796344591,1.1253936556504096,0.007435689667897586,0.13006852560876195
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,51.666666666666664,-0.06643102862971258,1.1343299452005868,0.007452511463695551,0.13163336558230224
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,51.666666666666664,-0.07557418165240573,1.1508042868524642,0.00729516262698718,0.1323424905225012
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,51.666666666666664,-0.08382994973612598,1.1722837192104592,0.006772989022484604,0.1326571505671164
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,51.666666666666664,-0.08774232230172734,1.1886613405588085,0.00531192049490506,0.13271834874026844
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,51.666666666666664,-0.09155997312602937,1.1884146694867233,0.0022584043789822595,0.13444085205136175
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,51.666666666666664,-0.0960241142719281,1.204961660984283,-0.002490028591500677,0.14197596737474535
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,FIR,FIR,5,,51.666666666666664,-216.86207652248055,147.78927567087618,0.004175273277139128,0.5165078719612167
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,54.44444444444444,-216.77125658462973,147.7102158643933,0.004173035955820015,0.5175629748204691
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,54.44444444444444,-0.07386130237215893,1.7680266424282518,0.00625228623121854,0.13599368671414114
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,54.44444444444444,-0.028432032156069823,1.3034513870767257,0.006852870605299393,0.1297644345226255
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,54.44444444444444,-0.04251331621939988,1.2201355941930316,0.007275452442181544,0.13328500992496273
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,54.44444444444444,-0.051082124418491824,1.2276655951791824,0.007269096205310763,0.13493031494499844
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,54.44444444444444,-0.055918738673366504,1.2475605234389093,0.007167240112298834,0.13572428040327789
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,54.44444444444444,-0.05906294159323619,1.2619952434073014,0.0069661546361176555,0.13626695259011468
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,54.44444444444444,-0.05981153790934318,1.274135495305175,0.006291077715030369,0.1364542080615144
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,54.44444444444444,-0.06018930492807486,1.2766826036765526,0.0044426777709937445,0.13663573376292956
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,54.44444444444444,-0.059926521827175956,1.2774995387628423,0.000831775633650255,0.13943814862211903
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,FIR,FIR,5,,54.44444444444444,-217.42790449851867,150.35816847378652,0.004175590089212366,0.5162972167392892
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,57.22222222222222,-216.77125658462973,147.7102158643933,0.004173035955820015,0.5175629748204691
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,57.22222222222222,-0.03535466065025922,1.783484057136651,0.006146274995808869,0.13693161596272246
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,57.22222222222222,-0.03298230795451535,1.4094094261367514,0.006731078734633009,0.1327340795398892
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,57.22222222222222,-0.0357106346951523,1.309289072611167,0.007131755261832654,0.1365085173765368
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,57.22222222222222,-0.03780314173334996,1.3198360614144902,0.0070952098724525485,0.1381954983040932
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,57.22222222222222,-0.03704602257756643,1.34237916570337,0.006977049415524235,0.1389738549757546
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,57.22222222222222,-0.03602598994744549,1.3583957073092696,0.006871394620082446,0.1395429387896432
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,57.22222222222222,-0.031544316431739466,1.3682824541506076,0.006619395651363062,0.1399466397776589
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,57.22222222222222,-0.030287179512450958,1.3739943144275764,0.005739129753374208,0.14004946190169637
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,57.22222222222222,-0.02744692796636626,1.3783871062247595,0.0035370801985060113,0.14058570895493702
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,FIR,FIR,5,,57.22222222222222,-217.46662258613614,150.43863226834017,0.004175333650456481,0.5163667525658943
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,60.0,-216.77125658462973,147.7102158643933,0.004173035955820015,0.5175629748204691
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,60.0,-0.034771966727621666,1.7862212431545423,0.0060507697690708505,0.13823253666242566
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,60.0,-0.03559052412802343,1.4977009567239694,0.006620408808194383,0.13575610384579187
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,60.0,-0.02904768207124068,1.3932809222575868,0.0070057165319807645,0.1397253858518798
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,60.0,-0.02827418703568097,1.4065894835163766,0.006947354837642841,0.14145888002904156
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,60.0,-0.02271502210774467,1.4296655422094942,0.0068040298399369365,0.14223166525761224
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,60.0,-0.018212979730157473,1.445315504506693,0.006683496122715214,0.1427613907584444
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,60.0,-0.014652286068860801,1.4609336417254837,0.006534611272496335,0.14319881908000506
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,60.0,-0.010433190701940204,1.4699994736785877,0.006155582402397212,0.14347947860145754
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,60.0,-0.006470207809108935,1.4717798426110773,0.005095274144915232,0.14363984177695674
0,60,200,15,Simple,0.56,95.0,polynomial,0,500,0.75,None,FIR,FIR,5,,60.0,-217.46662258613614,150.43863226834017,0.004175089143729908,0.516444031813525
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,None,None,5,,,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,35.0,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,35.0,11.524462793458593,7.7996440997072,-0.11928861588911065,0.5552418607864696
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,35.0,6.617371143341139,6.001839618061853,-0.11865698029931307,0.5503641869562627
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,35.0,5.598399706123718,6.030868922079782,-0.11804908333914257,0.5484303243336959
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,35.0,5.608295965258916,6.041415354341705,-0.11861748681253495,0.5467090431363864
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,35.0,5.608295965258916,6.041415354341705,-0.12117725536163013,0.5432094897929538
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,35.0,5.608624283259561,6.040668485359994,-0.12600183984409,0.5383035964063536
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,35.0,5.616084740500737,6.054310951242693,-0.13259105705959615,0.5337319091365099
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,35.0,5.616084740500737,6.054310951242693,-0.13966541297988416,0.5309304876863598
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,35.0,5.616084740500737,6.054310951242693,-0.14540898211053654,0.5299015938213026
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,35.0,5.616084740500737,6.054310951242693,-0.12019128769264839,0.5436311234637214
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,37.77777777777778,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,37.77777777777778,11.524462793458593,7.7996440997072,-0.11938642823886929,0.5530559976006241
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,37.77777777777778,5.598399706123718,6.030868922079782,-0.118755082651657,0.548427050108235
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,37.77777777777778,5.608295965258916,6.041415354341705,-0.1179683229277226,0.5476860633678612
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,37.77777777777778,5.608295965258916,6.041415354341705,-0.11794830108833461,0.5473054654847637
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,37.77777777777778,5.608624283259561,6.040668485359994,-0.11942392377027215,0.545202409744626
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,37.77777777777778,5.616084740500737,6.054310951242693,-0.12281979712779519,0.5412197784715179
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,37.77777777777778,5.616084740500737,6.054310951242693,-0.1280639035517705,0.5364969507263796
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,37.77777777777778,5.616084740500737,6.054310951242693,-0.13450887306277473,0.532558053767162
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,37.77777777777778,5.616084740500737,6.054310951242693,-0.14099595966235412,0.5302690325922902
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,37.77777777777778,5.616084740500737,6.054310951242693,-0.12019128765226347,0.5436310638618422
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,40.55555555555556,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,40.55555555555556,11.52377663125365,7.800194100319454,-0.11947076900329895,0.5513153303192685
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,40.55555555555556,5.598399706123718,6.030868922079782,-0.11886494867241339,0.5471917013278167
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,40.55555555555556,5.608295965258916,6.041415354341705,-0.11800860543272948,0.5472389835846814
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,40.55555555555556,5.608624283259561,6.040668485359994,-0.11764190012587396,0.5476291067350043
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,40.55555555555556,5.616084740500737,6.054310951242693,-0.11838186495775756,0.5465450555049807
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,40.55555555555556,5.616084740500737,6.054310951242693,-0.1206777945367068,0.5435822107175537
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,40.55555555555556,5.616084740500737,6.054310951242693,-0.12466643270237907,0.5393285107390249
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,40.55555555555556,5.616084740500737,6.054310951242693,-0.13008190094683328,0.5349730808249447
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,40.55555555555556,5.616084740500737,6.054310951242693,-0.1362455335173871,0.5316397955418389
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,40.55555555555556,5.616084740500737,6.054310951242693,-0.12019128799023486,0.543631187880269
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,43.33333333333333,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,43.33333333333333,6.6253949480889,6.010407490885869,-0.11954377728225311,0.5499259761973939
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,43.33333333333333,5.606150564796407,6.043703659996098,-0.11897590087425378,0.546382421679256
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,43.33333333333333,5.608295965258916,6.041415354341705,-0.11811135280371472,0.5468996052728685
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,43.33333333333333,5.608624283259561,6.040668485359994,-0.11754736352033274,0.5477108025613256
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,43.33333333333333,5.616084740500737,6.054310951242693,-0.11779387041981668,0.5473485047414542
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,43.33333333333333,5.616084740500737,6.054310951242693,-0.11927259109405246,0.5453130938916957
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,43.33333333333333,5.616084740500737,6.054310951242693,-0.1222113449700682,0.5417998748459711
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,43.33333333333333,5.616084740500737,6.054310951242693,-0.12656302032101086,0.5375920730775627
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,43.33333333333333,5.616084740500737,6.054310951242693,-0.1319689575605795,0.5337087511073537
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,43.33333333333333,5.616084740500737,6.054310951242693,-0.12019128809694968,0.5436312131316008
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,46.111111111111114,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,46.111111111111114,6.6253949480889,6.010407490885869,-0.11960722266965074,0.5488131675334187
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,46.111111111111114,5.608295965258916,6.041415354341705,-0.11908213338654408,0.5458336597577059
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,46.111111111111114,5.608624283259561,6.040668485359994,-0.11824221472919325,0.5466062738754162
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,46.111111111111114,5.616084740500737,6.054310951242693,-0.11757259576051396,0.5476342091989036
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,46.111111111111114,5.616084740500737,6.054310951242693,-0.11749076243816511,0.54777119745064
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,46.111111111111114,5.616084740500737,6.054310951242693,-0.11837241234392225,0.5465036644990723
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,46.111111111111114,5.616084740500737,6.054310951242693,-0.12047487300072013,0.5437816372978973
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,46.111111111111114,5.616084740500737,6.054310951242693,-0.12387014408584242,0.5400464824674215
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,46.111111111111114,5.616084740500737,6.054310951242693,-0.12840256159206695,0.5360788261864938
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,46.111111111111114,5.616084740500737,6.054310951242693,-0.1201912883297148,0.5436313172174706
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,48.888888888888886,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,48.888888888888886,6.6253949480889,6.010407490885869,-0.1196625731232191,0.547918077249666
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,48.888888888888886,5.608295965258916,6.041415354341705,-0.11918084318481371,0.5454472134609454
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,48.888888888888886,5.608624283259561,6.040668485359994,-0.11838198028876844,0.5463409315094956
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,48.888888888888886,5.616084740500737,6.054310951242693,-0.11766313019571988,0.5474667362368792
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,48.888888888888886,5.616084740500737,6.054310951242693,-0.11736541921605001,0.5479404957691705
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,48.888888888888886,5.616084740500737,6.054310951242693,-0.11781507769883832,0.5472757987281052
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,48.888888888888886,5.616084740500737,6.054310951242693,-0.119267787865416,0.5452849776908486
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,48.888888888888886,5.616084740500737,6.054310951242693,-0.12185540353226801,0.5421604077752978
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,48.888888888888886,5.616084740500737,6.054310951242693,-0.12554625703030584,0.5384342284852417
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,48.888888888888886,5.616084740500737,6.054310951242693,-0.12019128832929434,0.543631298407879
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,51.666666666666664,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,51.666666666666664,6.634503558657269,6.023652105856625,-0.11971104883270477,0.5471947179906399
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,51.666666666666664,5.608295965258916,6.041415354341705,-0.11927097762096105,0.5451646027758289
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,51.666666666666664,5.608624283259561,6.040668485359994,-0.11852033437337609,0.5460988514858417
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,51.666666666666664,5.616084740500737,6.054310951242693,-0.11778702192210218,0.5472530542405899
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,51.666666666666664,5.616084740500737,6.054310951242693,-0.11735031233001297,0.5479467394815527
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,51.666666666666664,5.616084740500737,6.054310951242693,-0.11748982354828384,0.5477392242775636
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,51.666666666666664,5.616084740500737,6.054310951242693,-0.11844481241313168,0.546375819393849
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,51.666666666666664,5.616084740500737,6.054310951242693,-0.12037252350401913,0.5438825764016332
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,51.666666666666664,5.616084740500737,6.054310951242693,-0.12331394727109786,0.5405823778994774
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,51.666666666666664,5.616084740500737,6.054310951242693,-0.12019128845192796,0.5436313543393703
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,54.44444444444444,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,54.44444444444444,5.594841407012985,6.0280290346445655,-0.11975366606533949,0.5466072364438059
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,54.44444444444444,5.608295965258916,6.041415354341705,-0.11935245273762397,0.5449505069443282
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,54.44444444444444,5.616084740500737,6.054310951242693,-0.11865204099284185,0.5458786501581652
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,54.44444444444444,5.616084740500737,6.054310951242693,-0.1179255904377871,0.5470206929020756
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,54.44444444444444,5.616084740500737,6.054310951242693,-0.11740264078449875,0.5478512739178358
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_6,6,,54.44444444444444,5.616084740500737,6.054310951242693,-0.1173213510787474,0.5479814934273465
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_7,7,,54.44444444444444,5.616084740500737,6.054310951242693,-0.11789850212624192,0.5471331214798342
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_8,8,,54.44444444444444,5.616084740500737,6.054310951242693,-0.11929719481983003,0.5452287673768437
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_9,9,,54.44444444444444,5.616084740500737,6.054310951242693,-0.1215984795810899,0.5424326653749593
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,FIR,FIR,5,,54.44444444444444,5.616084740500737,6.054310951242693,-0.12019128844104607,0.5436313320110167
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_0,0,,57.22222222222222,5.616084740500737,6.054310951242693,-0.12019128892914609,0.543631660432392
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_1,1,,57.22222222222222,5.594841407012985,6.0280290346445655,-0.1197912731512915,0.5461276844037765
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_2,2,,57.22222222222222,5.608295965258916,6.041415354341705,-0.11942568637180062,0.5447831453737365
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_3,3,,57.22222222222222,5.616084740500737,6.054310951242693,-0.1187747155949709,0.5456793439513644
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_4,4,,57.22222222222222,5.616084740500737,6.054310951242693,-0.11806798132040341,0.5467859292949224
0,60,200,15,Simple,0.67,0.5,polynomial,0,500,0.75,None,Butterworth,Butterworth_5,5,,57.22222222222222,5.616084740500737,6.054310951242693,-0.11749508575580372,0.5476949773504212
